time,SAM_dudt,coupled_nekdP,dP,inlet_P,inlet_S03,inlet_V,m_in_main,m_in_side,m_out_main,m_out_side,nekRS_accelGradPres,nekRS_posGradPres,outlet_P,outlet_S03,outlet_V
18.819999999999,-0.0003109432091097,669.48400088299,493.85521480765,135.85521480765,0.003128567119764,0.42476701551868,-0.83001747988693,-0.82920615108268,0.82989911419369,0.82974843639334,-0.31018481862269,669.17381606437,-358,0.026240892761764,0.42408108143153
18.824999999999,-0.0001925354390397,668.55681815798,493.2581197881,135.2581197881,0.003106980719028,0.42476568345646,-0.83001747988693,-0.82920355070614,0.82988936760097,0.829753519383,-0.19206584510389,668.36475231287,-358,0.026089920381367,0.42408228257978
18.829999999999,-0.00023997427640696,669.02382495351,493.56784942758,135.56784942758,0.0030855577864164,0.42476469292943,-0.83001747988693,-0.82920161705527,0.82988205336249,0.82975689993568,-0.23938897914681,668.78443597437,-358,0.02594036370275,0.42408234907606
18.834999999999,-0.00045063940898091,670.66102402975,494.62102120317,136.62102120317,0.0030642971252021,0.42476291357112,-0.83001747988693,-0.82919814349259,0.82987578763859,0.82975765340032,-0.44954029946241,670.21148373029,-358,0.025792213781169,0.42408095614588
18.839999999999,-0.00043534127349749,670.54278608497,494.54502332755,136.54502332755,0.0030431975693898,0.42476060331882,-0.83001747988693,-0.82919363354868,0.82987146861961,0.82975609024924,-0.43427947613143,670.10850660883,-358,0.025645396904649,0.42407843443145
18.844999999999,-0.00049772450161693,671.06496927979,494.88447138615,136.88447138615,0.0030222579278851,0.42475834587785,-0.83001747988693,-0.82918922670005,0.8298692479914,0.82975331389077,-0.49651055155749,670.56845872823,-358,0.025499777851689,0.42407552402415
18.849999999999,-0.00048882066261084,670.89969156852,494.76905028746,136.76905028746,0.0030014770261974,0.42475566364131,-0.83001747988693,-0.82918399058953,0.82986820493909,0.82974925795194,-0.48762842901473,670.41206313951,-358,0.025355171256228,0.42407234583537
18.854999999999,-0.00032889429341414,669.65090184574,493.96517322915,135.96517322915,0.0029808536743384,0.4247536741526,-0.83001747988693,-0.82918010682216,0.82986933281234,0.82974501840922,-0.3280921202325,669.3228097255,-358,0.025211363067618,0.42406956634163
18.859999999999,-0.00027378015997656,669.24159542215,493.70367749962,135.70367749962,0.0029603866680213,0.42475219800539,-0.83001747988693,-0.82917722517104,0.82987205766835,0.82974014121892,-0.27311241016638,668.96848301199,-358,0.025068139128725,0.42406699679346
18.864999999999,-0.00029346046280171,669.39153072131,493.79984207275,135.79984207275,0.0029400748334961,0.42475077038829,-0.83001747988693,-0.82917443825765,0.82987583592382,0.82973401583794,-0.29274471273293,669.09878600857,-358,0.024925310585646,0.42406430145121
18.869999999999,-0.00028504514411887,669.34718113237,493.77330716853,135.77330716853,0.0029199170142433,0.42474932951796,-0.83001747988693,-0.82917162547206,0.8298799689831,0.82972673725172,-0.28434991901237,669.06283121336,-358,0.02478273629114,0.42406144536377
18.874999999999,-0.00028614975893076,669.34881639789,493.77370078098,135.77370078098,0.0028999120644821,0.42474784169741,-0.83001747988693,-0.8291687210329,0.82988463342098,0.82971856035412,-0.28545183966873,669.06336455822,-358,0.024640327775245,0.42405843117702
18.879999999999,-0.00019557682621105,668.62552212191,493.30658472884,135.30658472884,0.002880058843709,0.42474656177801,-0.83001747988693,-0.82916622244663,0.82988914511287,0.82971053780707,-0.19509981433192,668.43042230758,-358,0.02449803868344,0.42405564018407
18.884999999999,-0.00015797161065587,668.36550329512,493.14237415293,135.14237415293,0.0028603562016006,0.42474576190789,-0.83001747988693,-0.82916466098539,0.82989308665637,0.82970414734826,-0.15758631789748,668.20791697722,-358,0.024355847911785,0.42405365710682
18.889999999999,-0.00010988379760623,667.88749621073,492.82500399978,134.82500399978,0.0028408030047756,0.42474502769587,-0.83001747988693,-0.82916322769821,0.82989497112539,0.82970045749989,-0.10961579102387,667.7778804197,-358,0.024213740974177,0.42405285897466
18.894999999999,-2.2905918440806e-05,667.25632007958,492.42322511341,134.42322511341,0.0028213981223984,0.42474485981552,-0.83001747988693,-0.82916289997168,0.8298946819252,0.82970070766665,-0.022850050905728,667.23347002867,-358,0.024071698129834,0.42405372887753
18.899999999999,-9.3012479136674e-05,667.84285173963,492.8044768398,134.8044768398,0.0028021404394885,0.42474448463785,-0.83001747988693,-0.82916216757104,0.82989163763996,0.82970409021899,-0.09278562170006,667.75006611793,-358,0.023929694080572,0.42405574270672
18.904999999999,9.9305537063769e-05,666.30047837174,491.80777985432,133.80777985432,0.0027830288593209,0.42474444683957,-0.83001747988693,-0.82916209378337,0.82988682462551,0.82971044445524,0.099063330858871,666.3995417026,-358,0.023787709160618,0.42405876320208
18.909999999999,0.00013977840557764,666.02570832073,491.63479395334,133.63479395334,0.0027640622562384,0.42474521619527,-0.83001747988693,-0.82916359567606,0.82988153740317,0.82971935517511,0.13943748604644,666.16514580678,-358,0.023645748155691,0.42406259051337
18.914999999999,5.2412124521724e-05,666.7130392443,492.07772954661,134.07772954661,0.0027452395416761,0.42474568014938,-0.83001747988693,-0.82916450138105,0.82987511858624,0.8297290476387,0.052284291350016,666.76532353565,-358,0.023503861198786,0.42406640060032
18.919999999999,-2.2796517083739e-05,667.27356204578,492.4360303538,134.4360303538,0.002726559656075,0.42474572690901,-0.83001747988693,-0.82916459266255,0.82986789293248,0.82973857986294,-0.022740916378572,667.2508211294,-358,0.023362156573518,0.42406985504141
18.924999999999,-0.00011957106973366,668.07171664789,492.95382820073,134.95382820073,0.002708021549507,0.42474534821976,-0.83001747988693,-0.82916385340683,0.82986012266784,0.82974744067329,-0.11927943589458,667.952437212,-358,0.023220800854755,0.42407287624339
18.929999999999,-0.00016060067645314,668.39070975341,493.15904116753,135.15904116753,0.002689624180004,0.42474462409697,-0.83001747988693,-0.82916243981524,0.82985221285575,0.82975528058378,-0.16020897140327,668.23050078201,-358,0.023080007198589,0.42407548613333
18.934999999999,-0.00021405510872269,668.81898239158,493.43575598765,135.43575598765,0.0026713665054574,0.42474363489054,-0.83001747988693,-0.8291605087424,0.82984426588171,0.82976131049627,-0.21353302831251,668.60544936327,-358,0.022940009058963,0.42407747444422
18.939999999999,-0.00026828574400343,669.22711441064,493.69703543584,135.69703543584,0.0026532474898505,0.42474242204737,-0.83001747988693,-0.82915814109852,0.82983768392848,0.82976494664049,-0.26763139507381,668.95948301557,-358,0.022801027135077,0.42407870705379
18.944999999999,-0.00018711307234967,668.54139273262,493.25072769672,135.25072769672,0.002635266103222,0.42474118045177,-0.83001747988693,-0.82915571732579,0.82983260281743,0.82976651622008,-0.18665670356621,668.35473602906,-358,0.022663239046845,0.4240794700007
18.949999999999,-6.9871817832193e-05,667.65800230101,492.68509291553,134.68509291553,0.0026174212975664,0.42474055652506,-0.83001747988693,-0.82915449933135,0.82982925949028,0.82976734926829,-0.0697014004685,667.58830090054,-358,0.022526758601226,0.42408050723472
18.954999999999,-9.516695531554e-05,667.81645044734,492.78340634998,134.78340634998,0.0025997120285791,0.42474021712581,-0.83001747988693,-0.82915383677533,0.82982743308004,0.82976808239214,-0.094934843111526,667.72151560422,-358,0.022391628334196,0.42408215374987
18.96,-3.6928567791305e-05,667.32781558259,492.46566574434,134.46566574434,0.0025821372773402,0.42473985132154,-0.83001747988693,-0.82915312267292,0.82982600729677,0.82976926102139,-0.036838499014462,667.29097708358,-358,0.02225782631749,0.42408465014266
18.965,2.7592558426903e-05,666.89440158487,492.19330394469,134.19330394469,0.0025646960248818,0.42473992966193,-0.83001747988693,-0.82915327560458,0.82982555773772,0.82977131771659,0.0275252601769,666.92192684505,-358,0.022125282988963,0.42408814439636
18.97,-1.0084648636189e-05,667.16405870164,492.36457464905,134.36457464905,0.0025473872594723,0.4247399076564,-0.83001747988693,-0.82915323264665,0.8298259127645,0.82977318223195,-0.010060052178165,667.15399864946,-358,0.021993899638912,0.42409199924283
18.975,8.8367768708697e-05,666.33397346295,491.82444701304,133.82444701304,0.0025302099906407,0.42474010343655,-0.83001747988693,-0.82915361483758,0.82982703415745,0.82977482110206,0.088152239720816,666.42212570267,-358,0.021863567203412,0.42409610414776
18.98,0.00011811024932333,666.13097067139,491.69652608842,133.69652608842,0.0025131632112648,0.42474072678827,-0.83001747988693,-0.82915483170955,0.82982938228253,0.82977614275988,0.11782217842523,666.24879284981,-358,0.02173418023264,0.42410032704465
18.985,-4.1667265605462e-05,667.40118547762,492.51632460404,134.51632460404,0.0024962459409754,0.42474091012363,-0.83001747988693,-0.82915518960649,0.8298315035013,0.82977626059952,-0.04156563914465,667.35961983848,-358,0.021605645209442,0.42410414175221
18.99,4.332026458886e-05,666.73094215677,492.08424853375,134.08424853375,0.0024794572283143,0.42474083989361,-0.83001747988693,-0.82915505250742,0.82983241155624,0.82977603004984,0.043214606463528,666.77415676324,-358,0.021477884050468,0.42410792150035
18.995,7.3953199040092e-06,667.03037009346,492.27878035143,134.27878035143,0.0024627960962413,0.42474111777441,-0.83001747988693,-0.82915559497059,0.82983142078436,0.82977714212242,0.0073772827187634,667.03774737618,-358,0.021350835402134,0.42411247138901
19,-3.0925895265789e-05,667.32667169757,492.46924076057,134.46924076057,0.0024462615915107,0.42474101716028,-0.83001747988693,-0.82915539855737,0.82982687172228,0.82977982496598,-0.030850467007236,667.29582123057,-358,0.021224455588611,0.42411785050482
19.005,-9.8596716376089e-06,667.12208972026,492.33376686079,134.33376686079,0.0024298527672629,0.42474088219818,-0.83001747988693,-0.82915513509201,0.82981917604836,0.8297851309409,-0.0098356238984848,667.11225409636,-358,0.021098719070001,0.424124537016
19.01,1.901507226899e-05,666.98221065967,492.25179288131,134.25179288131,0.0024135686738239,0.42474092008846,-0.83001747988693,-0.82915520905926,0.82980776792197,0.82979401998196,0.018968694507726,667.00117935418,-358,0.020973615859038,0.4241329585213
19.015,4.856990937812e-05,666.66607804574,492.04024316835,134.04024316835,0.0023974083684703,0.42474105351273,-0.83001747988693,-0.82915546952257,0.82979342455986,0.82980654627075,0.048451447369147,666.71452949311,-358,0.020849141462876,0.42414307673444
19.02,5.8055723450737e-05,666.59659396182,491.99594692794,133.99594692794,0.002381370913008,0.42474133877459,-0.83001747988693,-0.82915602639466,0.82977689888625,0.82982214211445,0.057914125541241,666.65450808736,-358,0.020725280957152,0.42415453232746
19.025,9.9963005150597e-05,666.27011474912,491.78585530959,133.78585530959,0.002365455377149,0.42474174202408,-0.83001747988693,-0.82915681359552,0.82975942847612,0.8298398890944,0.099719195381035,666.3698339445,-358,0.020601993497733,0.42416678470774
19.03,4.4016384931757e-05,666.78344047494,492.12350516894,134.12350516894,0.0023496608382588,0.42474215664427,-0.83001747988693,-0.82915762299359,0.82974172395663,0.82985885872529,0.043909028968908,666.82734950391,-358,0.020479207263499,0.42417928968082
19.035,-6.2225718011365e-05,667.58126649153,492.63409043694,134.63409043694,0.0023339863944117,0.4247420376908,-0.83001747988693,-0.82915739077936,0.82972355826925,0.82987805668394,-0.062073949485136,667.51919254205,-358,0.020356826735062,0.42419147837887
19.04,6.2906446602982e-06,667.01574317538,492.26717230787,134.26717230787,0.0023184311540329,0.42474188312319,-0.83001747988693,-0.82915708904122,0.82970552696874,0.82989764177993,0.0062753017779717,667.02201847716,-358,0.020234747602236,0.42420338614174
19.045,3.2125677597687e-05,666.83433588995,492.15231233433,134.15231233433,0.0023029942081078,0.42474203295767,-0.83001747988693,-0.82915738153961,0.82968824661239,0.82991745828533,0.032047323070026,666.86638321302,-358,0.020112877265258,0.42421490769026
19.05,4.7409439770578e-05,666.68254995447,492.05154521226,134.05154521226,0.0022876746576129,0.42474222559533,-0.83001747988693,-0.82915775759595,0.82967186808787,0.82993638407194,0.047293808146977,666.72984376262,-358,0.019991153659808,0.42422546442928
19.055,9.250877893672e-05,666.37366607842,491.85678909849,133.85678909849,0.0022724716164864,0.42474259455744,-0.83001747988693,-0.82915847786293,0.82965719789768,0.82995338684892,0.092283150024893,666.46594922845,-358,0.01986955674648,0.42423453776676
19.06,5.2187879617283e-05,666.65904310068,492.03771490336,134.03771490336,0.0022573841980676,0.42474293588316,-0.83001747988693,-0.8291591441797,0.82964497029682,0.82996718201586,0.052060593378897,666.71110369406,-358,0.019748112425031,0.42424148605316
19.065,2.9348023137203e-05,666.81803617948,492.138238098,134.138238098,0.0022424115321663,0.42474314919155,-0.83001747988693,-0.82915956058828,0.82963598414595,0.82997688063837,0.029276443308771,666.84731262279,-358,0.019626892717451,0.42424586547932
19.07,6.8887477737895e-05,666.57145014496,491.98536502298,133.98536502298,0.002227552755217,0.42474341206156,-0.83001747988693,-0.82916007374825,0.82963037096921,0.82998211137165,0.068719461179692,666.64016960614,-358,0.019506015805858,0.42424748579423
19.075,1.3322935371651e-05,666.99525030713,492.25722564418,134.25722564418,0.0022128070049854,0.42474356846484,-0.83001747988693,-0.8291603790699,0.82962839542483,0.82998292514075,0.013290440732279,667.00854074786,-358,0.019385646937966,0.42424636084482
19.08,9.2148936251666e-05,666.31735443799,491.81496577342,133.81496577342,0.0021981734293238,0.42474387217509,-0.83001747988693,-0.82916097195586,0.82962986577316,0.82998018829975,0.091924184996148,666.40927862299,-358,0.019265996362576,0.42424291542963
19.085,9.4094179663636e-05,666.34233765746,491.83483567632,133.83483567632,0.0021836511701032,0.42474437958682,-0.83001747988693,-0.82916196249635,0.82963489706343,0.82997482828148,0.093864683959436,666.43620234142,-358,0.01914731483358,0.42423761239493
19.09,-7.9062634932756e-06,667.12857550094,492.33999152828,134.33999152828,0.0021692393878696,0.42474455910876,-0.83001747988693,-0.82916231294893,0.82964212650233,0.82996735211868,-0.0078869801166155,667.12068852082,-358,0.019029885377958,0.42423072320766
19.095,1.7615541694788e-05,666.93879283702,492.21871986303,134.21871986303,0.0021549372590153,0.42474455802905,-0.83001747988693,-0.82916231084119,0.82965038722499,0.82995899156681,0.017572577388595,666.95636541441,-358,0.018913997328291,0.42422292698041
19.1,9.9334744460568e-05,666.27797299654,491.79119222403,133.79119222403,0.0021407439476378,0.42474485500848,-0.83001747988693,-0.82916289058764,0.8296596335549,0.82995100430832,0.099092467018829,666.37706546356,-358,0.018799910745646,0.42421496010455
19.105,0.00025201764204375,665.04996011501,490.99731593065,132.99731593065,0.0021266586173981,0.424745808103,-0.83001747988693,-0.82916475116488,0.82966961461091,0.82994418104272,0.2514029710148,665.30136308603,-358,0.018687817297422,0.42420736163116
19.11,0.00034406442336204,664.31559589207,490.52311523417,132.52311523417,0.0021126804250309,0.42474741596249,-0.83001747988693,-0.82916788993727,0.82967955624142,0.82993884704674,0.34322525023346,664.65882114231,-358,0.018577803755189,0.42420046207001
19.115,0.00029669126164025,664.7383712502,490.80025009731,132.80025009731,0.0020988085481014,0.42474905944139,-0.83001747988693,-0.82917109824385,0.82968866211781,0.82993444596746,0.29596763165311,665.03433888185,-358,0.018469827369268,0.42419415593993
19.12,0.00019125863582688,665.5956527553,491.35530989765,133.35530989765,0.0020850421882253,0.42475026687337,-0.83001747988693,-0.82917345532429,0.82969626059241,0.82993039267337,0.1907921560141,665.78644491132,-358,0.018363710594534,0.42418832374683
19.125,0.00016583591444196,665.70420634335,491.41670685166,133.41670685166,0.0020713805614483,0.42475115044264,-0.83001747988693,-0.82917518017827,0.82970253875531,0.82992677298435,0.16543144064664,665.869637784,-358,0.018259157911687,0.42418317970415
19.13,0.00019963828218734,665.41560435455,491.22860200662,133.22860200662,0.0020578228768882,0.42475212986305,-0.83001747988693,-0.82917709214742,0.82970704616721,0.82992427834119,0.19915136441708,665.61475571897,-358,0.018155790787533,0.42417923108573
19.135,0.00024261812979541,665.13616880174,491.05401858739,133.05401858739,0.0020443683402654,0.42475329488832,-0.83001747988693,-0.82917936644387,0.82970979896435,0.82992337411031,0.24202638417684,665.37819518592,-358,0.018053191834482,0.42417684694438
19.14,0.00012398721177382,666.06616646943,491.65302677225,133.65302677225,0.0020310161696718,0.42475419575362,-0.83001747988693,-0.82918112506218,0.82971046957743,0.82992409515188,0.12368480696431,666.18985127639,-358,0.017950948606753,0.42417614478589
19.145,0.00016841031302499,665.72688686285,491.43534053367,133.43534053367,0.0020177656005978,0.42475486959682,-0.83001747988693,-0.82918244050076,0.8297088745633,0.82992678098202,0.16799956027152,665.89488642312,-358,0.01784869162488,0.42417735359949
19.15,0.00015470359550673,665.91377460477,491.56317407986,133.56317407986,0.0020046158580564,0.42475578600995,-0.83001747988693,-0.82918422947066,0.82970521241014,0.82993183243732,0.15432627343729,666.06810087821,-358,0.017746122970303,0.42418067950569
19.155,-7.9016888322907e-06,667.09807429423,492.31748478053,134.31748478053,0.0019915661819425,0.42475605754362,-0.83001747988693,-0.82918475954334,0.82969850226765,0.82993819984997,-0.0078824166132287,667.09019187762,-358,0.017643027594585,0.42418552893496
19.16,0.00013940326210777,665.87944670852,491.52657562071,133.52657562071,0.0019786158297433,0.42475634212463,-0.83001747988693,-0.82918531508631,0.82968987500814,0.82994619174472,0.13906325755149,666.01850996607,-358,0.017539275974999,0.42419194340329
19.165,0.00018346897137756,665.64650334975,491.38710320317,133.38710320317,0.0019657640296979,0.4247573191958,-0.83001747988693,-0.8291872224694,0.82968075229516,0.82995608466146,0.18302149055637,665.8295248403,-358,0.01743482216913,0.42419989884149
19.170000000001,0.00012584168488419,666.05242998019,491.6442544186,133.6442544186,0.0019530100274133,0.4247579966583,-0.83001747988693,-0.82918854497339,0.82967069996097,0.82996663610572,0.12553475701476,666.17796473721,-358,0.01732969554385,0.4242085599824
19.175000000001,0.00021453220875152,665.30055427277,491.15465921584,133.15465921584,0.0019403530853926,0.42475889553145,-0.83001747988693,-0.82919029970272,0.82966071571391,0.82997808827883,0.21400896469437,665.51456323747,-358,0.017223985346807,0.42421782731986
19.180000000001,0.00013070554584352,666.06623354263,491.65802235988,133.65802235988,0.0019277924574026,0.42475981146177,-0.83001747988693,-0.82919208773012,0.82965059622552,0.82999038129561,0.13038675501721,666.19662029764,-358,0.017117825906398,0.4242274397666
19.185000000001,0.00014775153254562,665.87840659914,491.53195407063,133.53195407063,0.0019153274211665,0.42476040515879,-0.83001747988693,-0.82919324671185,0.8296401235612,0.83000320319823,0.14739116655774,666.0257977657,-358,0.017011377524614,0.42423701472469
19.190000000001,0.00017179162500963,665.70012566889,491.41807992186,133.41807992186,0.0019029572463202,0.42476130205351,-0.83001747988693,-0.82919499757903,0.82962944676906,0.83001676000097,0.17137262523623,665.87149829412,-358,0.016904811399563,0.42424645517297
19.195000000001,0.00017633453205137,665.63241720282,491.3714550959,133.3714550959,0.0018906812095562,0.42476220431768,-0.83001747988693,-0.82919675892813,0.82961842301597,0.83003056800014,0.1759044521277,665.80832165494,-358,0.016798299984216,0.42425534574353
19.200000000001,0.00024187026563984,665.15366380896,491.06637944873,133.06637944873,0.0018784985916522,0.42476330157842,-0.83001747988693,-0.82919890093851,0.82960678308879,0.8300447659359,0.24128034406194,665.39494415302,-358,0.01669201326325,0.42426363191122
19.205000000001,0.00018149957190997,665.62351505027,491.36868778208,133.36868778208,0.0018664086783144,0.42476439629878,-0.83001747988693,-0.82920103798969,0.82959411445737,0.83005935565117,0.18105689445408,665.80457194472,-358,0.016586120547206,0.42427123688608
19.210000000001,0.00011364850631906,666.15355103648,491.70990579638,133.70990579638,0.0018544107720221,0.42476504866288,-0.83001747988693,-0.829202311498,0.8295804098396,0.8300739778076,0.11337131761215,666.26692235409,-358,0.016480793389906,0.42427794846727
19.215000000001,0.00020786669587822,665.37305205329,491.20325591313,133.20325591313,0.0018425041796355,0.42476582697482,-0.83001747988693,-0.82920383087456,0.82956686129124,0.83008872966491,0.20735970900697,665.5804117623,-358,0.016376208676794,0.42428383640101
19.220000000001,0.00022491715086683,665.27277329442,491.14180211982,133.14180211982,0.0018306881912159,0.42476705419301,-0.83001747988693,-0.82920622658053,0.82955464428599,0.83010315960073,0.22436857793586,665.49714187235,-358,0.01627254902875,0.42428873832737
19.225000000001,0.00017819699249706,665.61023810702,491.35645791664,133.35645791665,0.0018189621202389,0.42476805649075,-0.83001747988693,-0.8292081832095,0.82954378657772,0.83011597005677,0.17776237003236,665.78800047705,-358,0.016169997616713,0.4242921082893
19.230000000001,0.00023376490434026,665.19513666016,491.09101949218,133.09101949218,0.0018073252833757,0.42476913779087,-0.83001747988693,-0.82921029406247,0.82953476509085,0.83012674497598,0.23319475173857,665.4283314119,-358,0.016068728098011,0.42429389682015
19.235000000001,0.00017818525179959,665.65760070095,491.39140321692,133.39140321692,0.0017957769971426,0.42477026896299,-0.83001747988693,-0.82921250227272,0.82952791959202,0.83013507183778,0.17775065797045,665.83535135892,-358,0.015968889757795,0.424294098109
19.240000000001,0.00018979068163964,665.52800864971,491.3043073298,133.3043073298,0.0017843165944536,0.42477108464643,-0.83001747988693,-0.8292140946038,0.82952280778498,0.83014105967837,0.18932778216712,665.71733643188,-358,0.015870589424628,0.4242930057289
19.245000000001,0.00025804132370975,664.95197861869,490.92943954215,132.92943954215,0.0017729434031438,0.42477227121904,-0.83001747988693,-0.82921641096378,0.82951941202763,0.83014609441998,0.25741196092123,665.20939057961,-358,0.015773875346688,0.42429158512454
19.250000000001,0.00024098732298578,665.0970772863,491.02396814849,133.02396814849,0.0017616567501217,0.42477357190783,-0.83001747988693,-0.82921895009488,0.8295173220062,0.83015042594125,0.24039955490502,665.3374768412,-358,0.015678725811563,0.42429022565308
19.255000000001,0.00025948247831416,664.9902074839,490.95871371546,132.95871371546,0.0017504559786873,0.42477486327733,-0.83001747988693,-0.82922147103341,0.82951675499137,0.8301540304521,0.25884960054955,665.24905708445,-358,0.015585045527663,0.42428916429144
19.260000000001,0.00021203578160149,665.36601356469,491.20113076828,133.20113076828,0.0017393404333029,0.42477606822343,-0.83001747988693,-0.82922382326105,0.82951702052819,0.83015674893599,0.21151862633016,665.57753219102,-358,0.015492671851225,0.42428854007759
19.265000000001,0.00016911871009447,665.70473527311,491.41951402411,133.41951402411,0.0017283094701579,0.42477703406589,-0.83001747988693,-0.8292257087241,0.8295177341469,0.83015789210063,0.16870622956055,665.87344150267,-358,0.015401390128605,0.42428817801758
19.270000000001,0.00019467080042321,665.46002964995,491.25773110575,133.25773110575,0.0017173624496943,0.42477790592841,-0.83001747988693,-0.82922741072482,0.82951918160115,0.83015740809806,0.19419599834098,665.65422564829,-358,0.015310955835096,0.42428817588626
19.275000000001,0.00022746541305702,665.21961085422,491.10444389604,133.10444389604,0.0017064987281308,0.42477903116587,-0.83001747988693,-0.82922960734976,0.82952110671479,0.83015659432331,0.22691062491457,665.44652147914,-358,0.015221121213433,0.42428926521652
19.280000000001,0.00021605695414014,665.30082350294,491.1559804385,133.1559804385,0.0016957176683479,0.42478008146892,-0.83001747988693,-0.82923165769198,0.82952193076242,0.83015652236394,0.215529991229,665.51635349417,-358,0.015131659873675,0.42429200830856
19.285000000001,0.00025784195371866,664.97958327303,490.94966520312,132.94966520312,0.0016850186404378,0.42478127800412,-0.83001747988693,-0.82923399350035,0.82952100326617,0.83015893097126,0.25721307719354,665.23679635022,-358,0.01504238653061,0.42429726162164
19.290000000001,0.00023505231583428,665.16490404899,491.06965540386,133.06965540386,0.0016744010143281,0.4247825465832,-0.83001747988693,-0.82923646994871,0.82951736888112,0.83016498944369,0.23447902323596,665.39938307223,-358,0.014953171017525,0.42430555445863
19.295000000001,0.00026200917026466,664.95560928296,490.93504015709,132.93504015709,0.0016638641702548,0.42478378922055,-0.83001747988693,-0.82923889575509,0.82951090118925,0.83017476197145,0.26137012989839,665.21697941286,-358,0.014863944411922,0.42431682647725
19.300000000001,0.00036829999920299,664.11076433562,490.38979044363,132.38979044363,0.0016534074870101,0.42478545547244,-0.83001747988693,-0.82924214851781,0.82950265442156,0.83018773476042,0.36740171550493,664.47816605112,-358,0.014774697460039,0.42433070515876
19.305000000001,0.00029093142820241,664.70113460628,490.7685287474,132.7685287474,0.0016430303454458,0.42478710493559,-0.83001747988693,-0.82924536850651,0.82949289779359,0.83020227869046,0.29022184644903,664.99135645273,-358,0.014685473195408,0.42434623885597
19.310000000001,0.00034213481810374,664.30016653082,490.51030766207,132.51030766207,0.0016327321441235,0.42478870472591,-0.83001747988693,-0.82924849152671,0.82948197798138,0.83021745705888,0.34130035128239,664.6414668821,-358,0.014596354479604,0.42436282326026
19.315000000001,0.00032133213827705,664.47808171471,490.62629529439,132.62629529439,0.0016225122770014,0.42479046145724,-0.83001747988693,-0.82925192091829,0.82947059535053,0.83023269535035,0.32054840919179,664.7986301239,-358,0.014507449147987,0.42438003253658
19.320000000001,0.00026559737936324,664.91209212872,490.90556584212,132.90556584212,0.0016123701473009,0.4247918948113,-0.83001747988693,-0.82925471903104,0.8294586117329,0.83024708026927,0.26494958735498,665.17704171607,-358,0.014418875188248,0.42439725826282
19.325000000001,0.00025593252941142,664.96571295019,490.93802307023,132.93802307023,0.001602305171195,0.42479314835741,-0.83001747988693,-0.82925716613288,0.82944586895314,0.8302608246617,0.25530830997219,665.22102126016,-358,0.014330746894322,0.42441445293531
19.330000000001,0.00030967332386179,664.54062713358,490.66387096989,132.66387096989,0.0015923167554225,0.42479465926268,-0.83001747988693,-0.82926011563672,0.82943264994463,0.83027482271845,0.30891803062489,664.8495451642,-358,0.01424316514433,0.42443189637208
19.335000000001,0.00028083844058127,664.76327308187,490.806956869,132.806956869,0.0015824043143313,0.42479622407358,-0.83001747988693,-0.82926317037209,0.82941858198772,0.83028934895705,0.28015347562469,665.0434265575,-358,0.014156213136061,0.42444952483556
19.340000000001,0.00026385886980716,664.89063468653,490.88845018786,132.88845018786,0.0015725672688223,0.42479760245442,-0.83001747988693,-0.82926586116924,0.82940309305815,0.83030465915076,0.2632153180237,665.15385000455,-358,0.014069958930105,0.42446723706987
19.345000000001,0.00024504331679509,665.0919813502,491.02319336262,133.02319336262,0.0015628050456006,0.42479894537743,-0.83001747988693,-0.82926848274759,0.82938629188773,0.83032110054409,0.24444565614543,665.33642700635,-358,0.013984465125492,0.42448495777407
19.350000000001,0.00028345576859573,664.73739542367,490.78978586247,132.78978586247,0.0015531170743403,0.42480025397497,-0.83001747988693,-0.82927103731772,0.82936847169725,0.83033895374005,0.28276441997612,665.02015984364,-358,0.013899802814277,0.42450257340932
19.355000000001,0.00032060191971897,664.47976606358,490.627000764,132.627000764,0.0015435027864869,0.4248018617617,-0.83001747988693,-0.82927417594808,0.82935022760905,0.83035803212997,0.31981997163678,664.79958603521,-358,0.013816062618136,0.42451975166283
19.360000000001,0.00020080268020635,665.43555332883,491.24418173528,133.24418173528,0.0015339616162701,0.42480316633514,-0.83001747988693,-0.82927672266259,0.82933201091461,0.8303773418403,0.20031292246933,665.6358662513,-358,0.013733358375949,0.42453579619069
19.365000000001,0.00017941142994385,665.57191964602,491.32907268745,133.32907268745,0.00152449301657,0.42480398284659,-0.83001747988693,-0.82927831661008,0.8293135395806,0.83039607317139,0.17897384546622,665.75089349149,-358,0.013651820585206,0.42455018038519
19.370000000001,0.00018123195682788,665.56048605776,491.32197490025,133.32197490025,0.0015150964361635,0.42480498402817,-0.83001747988693,-0.82928027106015,0.82929549760981,0.83041514087927,0.18078993208518,665.74127598984,-358,0.013571577751034,0.4245633528842
19.375000000001,0.00011526133374892,666.09806701569,491.67014555501,133.67014555501,0.0015057713246265,0.42480570170905,-0.83001747988693,-0.82928167207619,0.82927703539714,0.83043392278979,0.1149802113559,666.21304722704,-358,0.013492728660795,0.4245750759478
19.380000000002,0.00018306689576824,665.53101773539,491.30157795646,133.30157795646,0.0014965171406712,0.42480645907618,-0.83001747988693,-0.82928315056547,0.82925901524078,0.83045381310367,0.18262039560947,665.713638131,-358,0.013415312772311,0.42458622406707
19.385000000002,0.00024563986665079,665.0505744465,490.99307394651,132.99307394651,0.0014873333363796,0.42480759496449,-0.83001747988693,-0.82928536798241,0.82924165241244,0.83047495822067,0.24504075101603,665.29561519752,-358,0.013339286210175,0.4245970871106
