time,NekInlet:massflow,NekInlet:pressure,NekInlet:temperature,NekInlet:velocity,NekOutlet:massflow,NekOutlet:pressure,NekOutlet:temperature,NekOutlet:velocity,NekRS_pressureDrop,fromNekRS_temperature,fromNekRS_velocity,mFlow_deadend,mFlow_out2,mFlow_out6,p_inlet_interface,p_outlet_interface,toNekRS_temperature,toNekRS_velocity,branch3to5anddeadend:pressure,branch3to5anddeadend:rho,branch3to5anddeadend:temperature,branch3to5anddeadend:velocity,junction2to3:pressure,junction2to3:rho,junction2to3:temperature,junction2to3:velocity,junction5to6:pressure,junction5to6:rho,junction5to6:temperature,junction5to6:velocity,junction6to7:pressure,junction6to7:rho,junction6to7:temperature,junction6to7:velocity
0.001,0.45548530040497,15508846.205778,546.80454415609,0.20800553843863,0.51027925441136,14764689.029412,546.80453898418,0.23302817843614,-148762.77106444,546.8045389865,0.23302817846953,0.054407755925241,0.51024515414132,0.45548529972106,14615926.258347,14764689.029412,546.8045485041,0.20800554011996,15008652.053232,769.4507485438,549.747690729,0.2345342077808,14862465.980632,769.4507514133,549.7476890482,0.2345342062161,15108302.309442,769.45074519151,549.74769269259,0.20951159655216,15308249.012184,774.47535269444,546.80454854415,0.20800554203881
0.0011,0.49734610491885,14615926.321621,546.80457452467,0.22712204143001,0.45594784738384,14507180.993821,546.80453898418,0.20821676644547,-270552.03954014,546.8045389865,0.20821676637639,-0.04110700562007,0.45626616086598,0.49734612352632,14236628.954281,14507180.993821,546.8045797303,0.2271220525337,14966189.329052,769.45065878596,549.7477433043,0.22862810424162,14691145.339218,769.45075040554,549.74768963849,0.20972276416102,14896408.117217,769.45067630896,549.74773304027,0.22862810009673,14756395.119337,774.47529990555,546.80457946504,0.22712204340226
0.0012,0.58423474573608,14236628.910058,546.80462370492,0.26680133049987,0.49736333428366,15367194.171484,546.80453898419,0.22712989173496,206257.06055369,546.8045389865,0.22712989168695,-0.086259805691919,0.49741305317835,0.58423478401887,15573451.232037,15367194.171484,546.80462990342,0.2668013516279,14983998.924573,769.45057718487,549.74779110182,0.26830745369004,15213620.205286,769.45074992896,549.74768991765,0.2286359338083,14835105.441098,769.45058668242,549.74778553867,0.26830740297434,14536353.47783,774.47521376435,546.80462992191,0.2668013501808
0.0013,0.52707440590969,15573451.23321,546.80453579856,0.24069798406489,0.58387484767798,15830302.019934,546.80453898419,0.26663692676677,430687.64772271,546.8045389865,0.26663692683717,0.056399191345687,0.58336323740645,0.52707448477114,16260989.667656,15830302.019934,546.80453737519,0.24069802091493,15050442.291788,769.45075944991,549.74768434079,0.26814290835485,15517748.753459,769.45076132889,549.74768324018,0.26814294713313,15154637.376036,769.45073901215,549.74769631212,0.24220408252974,15363704.191364,774.47537219408,546.80453712231,0.24069800207099
0.0014,0.38946191175115,16260989.591549,546.80454204039,0.17785477205367,0.52733897685665,14550063.445004,546.80453898419,0.24081880682577,-281407.9155497,546.8045389865,0.240818806838,0.13690511230518,0.52719422549888,0.38946203091908,14268655.529454,14550063.445004,546.80455230444,0.17785483049793,15028460.037598,769.45076170606,549.74768301925,0.24232483297028,14741797.395904,769.45075861444,549.74768483016,0.24232484855021,15274010.984736,769.45072737362,549.74770312935,0.17936091738051,15766698.550206,774.47534529889,546.80455287607,0.17785482925731
0.0015,0.46602894972758,14268655.529642,546.80463972658,0.21282052999673,0.3904284569902,13739610.758155,546.80453898419,0.17829616108343,-681931.96655311,546.8045389865,0.17829616110835,-0.075068848871523,0.39117183568511,0.466029039461,13057678.791602,13739610.758155,546.80464307061,0.21282057254391,14924991.864236,769.45058687637,549.74778542506,0.21432671170141,14214692.919484,769.45076153667,549.74768311848,0.17980214891464,14794234.796802,769.45055914886,549.74780166634,0.21432667947979,14531872.291629,774.47519163918,546.80464288164,0.21282058516614
0.0016,0.68278704710572,13057678.88042,546.8047638558,0.31180711216711,0.46602326219867,15634226.0857,546.80453898418,0.21281788542295,376622.71553424,546.8045389865,0.21281788537424,-0.21523832985301,0.4662762671991,0.68278716998286,16010848.801234,15634226.0857,546.80475811025,0.31180716433206,14950377.322872,769.45038132598,549.7479058254,0.31331355248453,15360160.369617,769.450766213,549.74768037934,0.21432390337338,14573310.763443,769.4503617893,549.74791726893,0.31331319754965,13816726.244593,774.47499513988,546.80475798033,0.31180719312207
0.0017,0.58287916883029,16010848.560668,546.80458095947,0.26618225678312,0.68177194103979,17027493.335491,546.80453898419,0.3113433912038,1073941.7697995,546.8045389865,0.31134339097221,0.098194455115419,0.68062513345863,0.58287972131784,18101435.10529,17027493.335491,546.80457730882,0.26618250694443,15110848.975829,769.450755375,549.74768672765,0.31284924441752,16259336.78151,769.45076802733,549.7476793166,0.31284936066637,15290151.236348,769.45069038299,549.74772479646,0.26768856276328,15649914.104701,774.47530639147,546.80457566594,0.2661824900899
0.0018,0.24296019014013,18101434.731365,546.80454762257,0.1109521328361,0.58314442678184,14236109.099818,546.80453898419,0.26630336695722,-490787.19329799,546.8045389865,0.26630336715078,0.33778596832884,0.58263744878335,0.24296056112388,13745321.90652,14236109.099818,546.80455565947,0.11095230421815,15084743.742179,769.45073002772,549.74770157472,0.2678091531579,14576227.893667,769.45075914176,549.74768452129,0.26780932649593,15685745.162542,769.45070388917,549.74771688527,0.11245849380711,16891627.406833,774.47534280453,546.80455433713,0.1109522954565
0.0019,0.3689668219659,13745321.63311,546.80474742608,0.16849539774325,0.24712055628704,11900885.135595,546.8045389842,0.11285203658167,-1683784.0238217,546.8045389865,0.11285203678903,-0.12099738038254,0.24879343740119,0.36897020274353,10217101.111774,11900885.135595,546.80475832887,0.16849694568634,14837685.521241,769.45039920466,549.74789535303,0.17000358009362,13077906.375766,769.45074485873,549.74769288751,0.11435791061296,14620061.257311,769.45040307181,549.74789308786,0.17000335147498,14183398.160029,774.47499643881,546.80475721949,0.16849693862442
0.002,0.89726071604729,10217101.374713,546.80486050448,0.40975049764461,0.36914321707487,15949501.216775,546.80453898419,0.16857587431464,617928.86259801,546.8045389865,0.16857587384554,-0.52440406360159,0.3700247556439,0.89726168818398,16567430.079373,15949501.216775,546.80490640262,0.40975098304564,14857240.841706,769.45000647012,549.74812539575,0.41125799780168,15511764.583196,769.45077001831,549.74767815039,0.1700818998806,13932828.430904,769.45007644062,549.7480844108,0.41125738819762,12077986.149222,774.47474634425,546.8049037114,0.4097510178828
0.0021,0.74852647485528,16567430.131244,546.80460546884,0.34182809707099,0.89479406705054,19879398.967412,546.8045389842,0.40862376770695,2616428.5888722,546.8045389865,0.40862376770349,0.14521071116131,0.89226326895446,0.74852673100386,22495827.556284,19879398.967412,546.80459079102,0.34182820298593,15236835.038214,769.45070065745,549.74771877824,0.41012825002603,18018740.979598,769.45069279256,549.74772338507,0.41012884396638,15501922.631682,769.4506038004,549.74777551188,0.34333559414197,16033809.448238,774.47527938255,546.80459148631,0.34182829806331
0.0022,-0.072410665416076,22495827.159923,546.80378447753,-0.033067574766067,0.74859196184141,13969891.179118,546.8045389842,0.34185795278132,-727233.7941144,546.8045389865,0.34185795228403,0.81518149851846,0.74700375581567,-0.072408612848931,13242657.385004,13969891.179118,546.80379022661,-0.033066637845061,15237018.027348,769.45079175466,549.74766541841,0.37490986708324,14477730.412759,769.45068723515,549.7477266403,0.34336028670037,16683147.55942,769.45201650645,549.74694802485,0.031560365171309,19584768.324886,774.47659823014,546.8038189765,0.033066616725975
