time,CH1UP_outlet_T,CH1_UP_p,CH1_inlet_T,CH1_outlet_T,CH1_outlet_flow,CH1_velocity,CH2_UP_p,CH2_outlet_T,CH2_outlet_flow,CH2_velocity,CH3_UP_p,CH3_outlet_T,CH3_outlet_flow,CH3_velocity,CH4_UP_p,CH4_outlet_T,CH4_outlet_flow,CH4_velocity,CH5_UP_p,CH5_outlet_T,CH5_outlet_flow,CH5_velocity,DHX_flow,DHX_heatremoval,IHX_heatremoval,IHX_inlet_T,IHX_inlet_T_secondary,IHX_inlet_p,IHX_outlet_T,IHX_outlet_T_secondary,IHX_primaryflow,IHX_secondaryflow,NaHX_heatremoval,NaHX_inlet_T,NaHX_inlet_T_secondary,NaHX_outlet_T,NaHX_outlet_T_secondary,NaHX_primaryflow,NaHX_secondaryflow,max_Tci_Ref,max_Tci_core,max_Tco_Ref,max_Tco_core,max_Tcoolant_Ref,max_Tcoolant_core,max_Tf_Ref,max_Tf_core,pump_flow,Branch10:pressure,Branch10:rho,Branch10:temperature,Branch10:velocity,Branch8:pressure,Branch8:rho,Branch8:temperature,Branch8:velocity,Branch9:pressure,Branch9:rho,Branch9:temperature,Branch9:velocity,Branch_CH1_L:pressure,Branch_CH1_L:rho,Branch_CH1_L:temperature,Branch_CH1_L:velocity,Branch_CH1_U:pressure,Branch_CH1_U:rho,Branch_CH1_U:temperature,Branch_CH1_U:velocity,Branch_CH2_L:pressure,Branch_CH2_L:rho,Branch_CH2_L:temperature,Branch_CH2_L:velocity,Branch_CH2_U:pressure,Branch_CH2_U:rho,Branch_CH2_U:temperature,Branch_CH2_U:velocity,Branch_CH3_L:pressure,Branch_CH3_L:rho,Branch_CH3_L:temperature,Branch_CH3_L:velocity,Branch_CH3_U:pressure,Branch_CH3_U:rho,Branch_CH3_U:temperature,Branch_CH3_U:velocity,Branch_CH4_L:pressure,Branch_CH4_L:rho,Branch_CH4_L:temperature,Branch_CH4_L:velocity,Branch_CH4_U:pressure,Branch_CH4_U:rho,Branch_CH4_U:temperature,Branch_CH4_U:velocity,Branch_CH5_L:pressure,Branch_CH5_L:rho,Branch_CH5_L:temperature,Branch_CH5_L:velocity,Branch_CH5_U:pressure,Branch_CH5_U:rho,Branch_CH5_U:temperature,Branch_CH5_U:velocity,Pump_p:pressure,Pump_p:pump_head,Pump_p:rho,Pump_p:temperature,Pump_p:velocity,Pump_s:pressure,Pump_s:pump_head,Pump_s:rho,Pump_s:temperature,Pump_s:velocity,cold_pool_low:level,cold_pool_low:pressure,cold_pool_low:rho,cold_pool_low:temperature,cold_pool_low:velocity,cold_pool_low:volume,cover_gas:pressure,hot_pool:level,hot_pool:pressure,hot_pool:rho,hot_pool:temperature,hot_pool:velocity,hot_pool:volume,inlet_plenum:pressure,inlet_plenum:rho,inlet_plenum:temperature,inlet_plenum:velocity,reactor:power
209,728.10995991806,149985.91373945,664.51278369934,733.53221779086,1.4796368312739,0.35037286086427,149989.12828851,718.62798017077,31.948169448611,0.32897590973575,149989.74364385,713.59763453496,8.2278103245508,0.32477370867882,149992.69693353,710.31167157193,38.347501716846,0.3027479279534,150011.75753036,804.19973500705,2.7626179995687,0.020885767019795,12.446341483609,0.006037010169142,-0.0069106538785496,737.46677555998,754.18343166409,119327.69625735,753.63635451628,738.91560882054,83.132861262752,-79.879502165487,0.00042509938003882,738.87247499941,753.69921767755,753.61617348849,738.85914620435,79.919715274741,-0.00012541905328648,710.30019466844,734.00700121812,710.26425363005,733.69596538098,710.25509737751,733.53221779086,710.40782754848,735.01933252781,82.614005383889,100367.70944351,840.1330901936,738.96680317525,1.0339939867009,131033.2774482,836.74124443924,753.68913054766,1.0376630411827,100368.47271529,840.14487743643,738.91560431003,1.0334246759472,170956.98395941,857.20268209941,664.55815615514,0.3503771110799,163624.52168396,841.38394203816,733.53222091462,0.35701536828714,170802.76288413,857.20742364069,664.53741279787,0.32897917117779,163531.10087263,843.63995673748,723.72332679056,0.33431519368309,170787.67025225,857.20845437448,664.5329035246,0.32477677688533,163524.98977794,844.86139124503,718.40880903725,0.32956528210927,170591.53566403,857.21438593957,664.50695396561,0.30275059311454,163407.89412966,845.63484239504,715.04208277313,0.30693353989904,169132.1854804,861.37063226011,646.30807605883,0.020886144751307,162347.11361282,846.73414389931,710.25509811284,0.021243635204448,176694.98345774,2562.99344,855.99739556558,669.82971138338,1.7548828346371,131540.61939401,248.82832,836.75806504098,753.61617186608,0.12462793781788,5.7404652259044,149921.18320441,855.93909475252,670.08463327312,9.9896114529785e-05,158.73154681267,101769.00006214,1.7066036480589,115827.05160599,840.55488204193,737.13455878583,-8.7911409910937e-05,87.450096712337,177993.24418209,857.13022804002,664.87512395591,0.2147042329247,6114500
211,728.80277847483,149993.05074633,664.61782530746,734.31511807512,1.4613025983783,0.34603771751913,149996.15229684,719.23746850389,31.575599835003,0.32514629252515,149996.75247122,714.16587098206,8.1320354197257,0.32100033725913,149999.5703154,710.84378103047,37.965852060546,0.29974304627145,150018.23320889,804.15664513261,2.7296736347189,0.020637212597968,12.447529392914,0.0060391535286799,-0.0067997947408027,737.41760714564,754.03715765962,119334.74830254,753.51462501878,738.84774035426,82.198564315016,-78.879711174446,0.00041749103541817,738.80466038941,753.54890579778,753.46697745516,738.7913163255,78.919207062999,-0.00012446933538015,709.96021229558,734.78833765698,709.92490010959,734.47842463213,709.91590776916,734.31511807512,710.06598704324,735.79732978465,81.714536835336,100378.89088947,840.14881296551,738.89850995758,1.0210303871807,131041.90903804,836.77566959324,753.53981228445,1.0246332381938,100379.58816244,840.16050147861,738.84773960144,1.0204708670591,170919.29659643,857.17858828797,664.66356143627,0.34604193797561,163602.15849776,841.2037865733,734.3151180386,0.35266460025836,170771.43169397,857.18329824735,664.64295645399,0.32514968413297,163513.24256666,843.48200166242,724.41039840804,0.33047639292001,170756.65521603,857.18431791706,664.63849562959,0.32100340022303,163507.72814049,844.71542855066,719.04404229797,0.32578360545477,170561.43728022,857.19011707231,664.6131256001,0.29974571159812,163390.37271227,845.50701400458,715.59857733432,0.30392417870561,169137.9431744,861.34697539626,646.41175266411,0.020637575975213,162353.44394454,846.81201766995,709.91590774156,0.020988532906176,176672.81512496,2500.06428,855.97808785598,669.91413556361,1.735814868717,131536.56504175,242.71884,836.79246157022,753.46697671992,0.12306300006619,5.740659154386,149928.99092888,855.92010878434,670.16764858004,9.6964226005583e-05,158.73619333909,101776.25228257,1.7064387653749,115833.12156285,840.56492816785,737.09091494848,-8.244134479965e-05,87.448256621584,177942.98295964,857.10629698809,664.97981399551,0.21237164182077,6101000
213,729.49756202787,150000.1694969,664.72129566746,735.10114625306,1.4439541295235,0.34193605632901,150003.16107994,719.84907317235,31.226470035189,0.32155830760339,150003.74892244,714.73597443609,8.0419790782615,0.31745278671239,150006.44347943,711.37531989719,37.604174270734,0.29689583849698,150024.73360991,804.11344130576,2.6983419764463,0.020400837820806,12.448702483024,0.0060412650057521,-0.0066929596082962,737.36979567135,753.89285283682,119341.78429774,753.39384978152,738.78152173479,81.309591880357,-77.906073895837,0.00041008050430307,738.73850294994,753.40072046292,753.31988110665,738.72516007235,77.944873971882,-0.00012345872700752,709.6253625541,735.57303689386,709.59065440631,735.26410042682,709.58181942442,735.10114625306,709.72934911651,736.57906150429,80.866782694202,100389.64414403,840.16415838418,738.83185537474,1.0084063717501,131050.29299222,836.80961088576,753.39259066691,1.0119448187464,100390.33094643,840.1757464416,738.78152103812,1.0078563490549,170884.25301133,857.1548341716,664.76747957289,0.34194026774622,163581.50462522,841.02289690308,735.10114658311,0.34855026590145,170742.14494848,857.15950024787,664.74706677425,0.32156170981261,163496.94487867,843.3247786919,725.09424047928,0.32688142512959,170727.6983139,857.16051026181,664.74264823608,0.31745584341874,163491.99379938,844.57009797474,719.67648602218,0.32222966720041,170533.54162661,857.16617346732,664.71787320696,0.29689850074795,163374.28841208,845.3810639785,716.14686540037,0.30107332958974,169143.79757473,861.32351384098,646.51457229847,0.020401186967141,162359.84338254,846.88871759853,709.58181938547,0.020745899085854,176652.19521733,2440.95404,855.95908403061,669.99723031853,1.7178440080079,131532.80203532,236.98012,836.82637372287,753.31988047185,0.1215390645388,5.7408467073967,149936.7182018,855.90142798435,670.24932890282,9.3776504110792e-05,158.74068710923,101783.45806907,1.7062860656877,115839.23274618,840.57456953396,737.04902935546,-7.6349852903812e-05,87.446552493075,177896.16768905,857.08269178323,665.08307752966,0.2101732699741,6088000
215,730.19444506297,150007.25463935,664.82339189493,735.89046678712,1.4267464956228,0.33786731927071,150010.1362094,720.46284668739,30.882125403244,0.31801938349553,150010.71199079,715.3078663242,7.9531128115971,0.31395197686066,150013.28985717,711.90573519739,37.244028475851,0.29406046706222,150031.21232041,804.07013943718,2.6670277434507,0.020164571931648,12.449862237087,0.0060433463519559,-0.0065892786894884,737.32333250652,753.7504626607,119348.77056112,753.27403386505,738.71682150548,80.454022297786,-76.949036296439,0.00040283259764313,738.67392754421,753.25462498547,753.17485827036,738.66060491341,76.987153997454,-0.00012246030810109,709.29561479368,736.36104240131,709.26150383736,736.05307208936,709.25282464056,735.89046678712,709.39784049483,737.36414225965,80.026675921476,100400.08354136,840.1791458593,738.76675514912,0.99599816907565,131058.34727001,836.84307459516,753.24743855054,0.99947360834184,100400.71245102,840.19064173339,738.71682091263,0.99545740355287,170849.63271306,857.13141316031,664.86993943876,0.33787151355391,163561.11121966,840.84123598429,735.89046678677,0.34446850806174,170713.02957269,857.13602323063,664.84977185068,0.31802277436276,163480.95353348,843.16835480856,725.77456232814,0.32333509509331,170698.91001461,857.13702627457,664.845383848,0.31395502183653,163476.55840916,844.42560225745,720.30525852235,0.31872205328825,170505.98758686,857.14255250741,664.82120827884,0.29406311962034,163358.41592464,845.25694421638,716.68715764464,0.29823341907095,169149.60663266,861.30025166049,646.61651716766,0.020164906685347,162366.20577871,846.96424570321,709.25282474562,0.020503464254967,176631.64197956,2381.8438,855.94037926965,670.07901675467,1.700034234904,131529.01636927,231.2414,836.85980743691,753.17485745373,0.12004121684917,5.7410304824172,149944.39235154,855.88304122151,670.32972294207,9.1887529157822e-05,158.74509035872,101790.62154429,1.7061399888848,115845.33830744,840.58381390221,737.00886830707,-7.3038409974149e-05,87.444922275954,177849.9289284,857.05940820868,665.18493304747,0.20799459884035,6075000
217,730.89345520555,150014.2905196,664.92410993503,736.68414017178,1.4094584093469,0.3337789935401,150017.06071702,721.07863014736,30.537971944409,0.3144821154923,150017.62422551,715.88126821826,7.864327572585,0.31045405855244,150020.09014217,712.43439423109,36.88120271909,0.29120360616637,150037.6457729,804.02675928543,2.6354534395424,0.019926318088103,12.4510099725,0.0060453985159629,-0.0064875864986707,737.278262668,753.60996418432,119355.69902848,753.15524335399,738.65353169163,79.616658746801,-76.001464572474,0.00039570979142068,738.61085161644,753.11059617063,753.03189226841,738.59757509609,76.03891003683,-0.00012133323182022,708.97096523953,737.15331495604,708.93744968419,736.84636141435,708.92892573697,736.68414017178,709.07143866567,738.15337141995,79.183801871745,100410.29217422,840.19379897587,738.70310686419,0.98371339129541,131066.15634646,836.87606446411,753.10433978716,0.9871268992929,100410.827799,840.20521227803,738.65353099061,0.98318170208243,170815.06931555,857.10832129184,664.97095841077,0.33378316393981,163540.73709576,840.65855930349,736.6841401959,0.34036596977977,170683.80434579,857.11286550825,664.95107910689,0.31448548876979,163465.0679288,843.01261735678,726.45185456105,0.31978935231926,170670.00073428,857.11386374323,664.9467121846,0.31045708762012,163461.23722275,844.28189921173,720.9305440244,0.3152163435452,170478.48631291,857.11925429601,664.92313040563,0.29120624453345,163342.5612392,845.13442836702,717.22044054213,0.29537077491384,169155.34263342,861.27719497108,646.71756049377,0.019926638195248,162372.5052388,847.03860164658,708.92892577559,0.020259095091759,176611.00418016,2322.73356,855.92197134582,670.15950464172,1.6821643441077,131525.2107452,225.50268,836.89276645788,753.0318915049,0.11855832229267,5.7412125778877,149952.02595644,855.8649416756,670.40886054805,9.1047749924132e-05,158.74945336619,101797.74316837,1.7059960047295,115851.41440044,840.59266797526,736.97040270424,-7.1992076855821e-05,87.443315412781,177803.79050351,857.03644507758,665.28538578252,0.20580856462304,6062000
219,731.59471625965,150021.25348076,665.02507234089,737.48201478039,1.3923374349562,0.32973004127417,150023.92091142,721.69609261369,30.193048907196,0.31093656411818,150024.47193572,716.45575096371,7.7753753429368,0.30694920707682,150026.83035382,712.96061754382,36.514632383261,0.28831680169103,150044.01908331,803.98332209137,2.6035458877407,0.019685523198015,12.452144322951,0.0060474212454211,-0.006386834654118,737.23464958021,753.4713645749,119362.56828221,753.03756655544,738.59159440103,78.783793287568,-75.057994597788,0.00038868365038333,738.54919789805,752.96862068105,752.89097464052,738.53599592073,75.094775629567,-0.00012017614749075,708.65142775922,737.94979166121,708.61850862505,737.64385246996,708.61014012301,737.48201478039,708.75014765489,738.94680483357,78.336054774247,100420.33053287,840.20813487422,738.64083609387,0.97148258020647,131073.78154518,836.90858271878,752.96328480474,0.97483500004053,100420.74619865,840.21947138205,738.59159349778,0.97095984969286,170781.1581021,857.08555097955,665.07056971944,0.32973404192934,163520.78368843,840.47490015117,737.48202119554,0.3363024150632,170654.3869988,857.09002586201,665.05099391529,0.31093991722991,163449.24399588,842.85719469684,727.12773384945,0.31623422952792,170640.89020372,857.09102133082,665.04663913608,0.30695221912448,163445.98505984,844.1388061889,721.55313783267,0.31170264108661,170450.96162538,857.09627905929,665.0236386397,0.28831942441707,163326.67162963,845.01317961665,717.74818113087,0.29247694093252,169160.98824522,861.25435033928,646.8176735266,0.019685828350694,162378.72528976,847.11178160013,708.61013962995,0.020012228929864,176590.22369136,2263.62332,855.90385777801,670.23870485837,1.6641896144386,131521.38713612,219.76396,836.92525200589,752.89097741735,0.1170820100146,5.7413939313626,149959.62503299,855.84712635354,670.48675483627,9.0676706119028e-05,158.75379859545,101804.82221095,1.7058520581015,115857.44585773,840.6011384594,736.93360343071,-7.1973313262483e-05,87.441708968412,177757.63318312,857.01380180284,665.38443834376,0.20360969640284,6049000
221,732.29903069962,150028.14014843,665.12129996819,738.28020188013,1.3767547487375,0.32604570925717,150030.73829712,722.31506274558,29.86253230103,0.30753937909521,150031.27713893,717.03107181256,7.6902338328735,0.30359476677252,150033.53714865,713.48394036103,36.160627613606,0.285529055995,150050.37514634,803.93982534809,2.5727489966366,0.019453113959062,12.453264893228,0.006049414548452,-0.0062875435815029,737.19244822691,753.33466644299,119369.41397313,752.92100915847,738.53107294188,77.962879890692,-74.129531983564,0.00038179687343581,738.48892168222,752.82867042281,752.75206895702,738.47580734118,74.165664151108,-0.00011904053515116,708.33684688266,738.74692661999,708.30450517221,738.44178848943,708.29628699656,738.28020188013,708.43386166707,739.74142298595,77.521720462431,100430.08645104,840.22215223513,738.57994859329,0.95944688767538,131081.28646769,836.94063599608,752.8242448965,0.96273947907549,100430.44550783,840.23340430192,738.53107250057,0.95893295220901,170750.8401922,857.06307828545,665.16887812346,0.32604984721451,163503.33364569,840.29115802322,738.28020153721,0.33260888312575,170626.46270579,857.06749422762,665.14956034307,0.30754272100356,163434.49973413,842.70257142203,727.80009334492,0.31282857006623,170613.23824235,857.06848639868,665.14522003154,0.30359776795189,163431.81597366,843.99645179335,722.17248092629,0.30834038963273,170425.0082602,857.0736161544,665.12277958004,0.2855316681974,163311.79981377,844.89311642298,718.27073514426,0.28968258300986,169166.67110354,861.23171082938,646.91688668746,0.01945340405715,162384.96156721,847.18382682343,708.29628703626,0.019773963212727,176570.61888974,2207.9169,855.88602571873,670.31667360828,1.6469234537187,131517.82542086,214.3557,836.95727409465,752.75207183639,0.11562928432324,5.7415724882228,149967.16825099,855.82959023328,670.56342779246,8.927840849268e-05,158.75807681782,101811.85744687,1.7057126295641,115863.47523092,840.60923592477,736.89842458297,-6.9714267694796e-05,87.440152945936,177713.90443049,856.99146677795,665.48214154323,0.20149751104316,6036500
223,733.00688039034,150034.9983247,665.21750269818,739.07436901466,1.3621183800229,0.32258583478508,150037.53489779,722.93535126667,29.549951393245,0.30432700905332,150037.96336588,717.60718467777,7.6137344786794,0.30058193716081,150040.2331777,714.00396662082,35.82300514367,0.28287056027109,150056.7399657,803.89626195838,2.5433151210763,0.01923099855544,12.454371292404,0.0060513790150469,-0.006190696409355,737.15155946194,753.19984478225,119376.24979931,752.80553800908,738.47202785998,77.167009508948,-73.224562493074,0.00037508957533773,738.43000431715,752.6907000703,752.61512086634,738.4169727912,73.260064783565,-0.0001181171575397,708.02706729868,739.54047176256,707.99528201265,739.23587234346,707.98720872007,739.07436901466,708.12243773747,740.53311947455,76.752637538046,100439.47839047,840.23584105473,738.520487841,0.94771612097826,131088.58896945,836.97223736712,752.68716344235,0.95095048795281,100439.83217047,840.24699726208,738.47202786158,0.94721076864794,170722.37082743,857.04088561011,665.26596064882,0.3225900042302,163487.26015681,840.10832569197,739.07436901929,0.32914229613508,170600.28332859,857.0452543805,665.24684940344,0.30433034504387,163420.9653351,842.54910918363,728.4673612869,0.30960933748157,170586.51334019,857.04623285087,665.24256906669,0.30058494260926,163417.45903727,843.8552804749,722.78664038403,0.30532330591705,170400.84424332,857.05125307735,665.22060796513,0.28287316613486,163298.09617853,844.7742502043,718.78805367155,0.28701832433745,169172.42133018,861.20926805604,647.01523674875,0.019231273672351,162391.24254898,847.25477398026,707.98720871511,0.019546233083806,176552.23141221,2155.6143,855.86846211727,670.39346798132,1.6306174383845,131514.52342732,209.2779,836.98884516745,752.61512086456,0.11421337453222,5.7417463430815,149974.64558736,855.81232474004,670.63891693481,8.6927429431417e-05,158.76224238023,101818.85085103,1.705581923002,115869.528105,840.61697193543,736.86481593789,-6.5353281027382e-05,87.438694260703,177672.96354379,856.9694251554,665.57856036767,0.19950279035987,6024500
225,733.71826916907,150041.82623997,665.3130042778,739.86168941011,1.3476709009404,0.31917060117178,150044.30312277,723.55639513827,29.24083309457,0.30115007762433,150044.67921608,718.18425763581,7.5431665140014,0.2978035728427,150046.90595841,714.52012332309,35.486179132567,0.28021801027107,150063.08555638,803.85264793358,2.5138454457562,0.019008591665147,12.455464253087,0.0060533155154147,-0.006096103477044,737.11195473892,753.06686264009,119383.05094566,752.69114838459,738.41438371556,76.393141557013,-72.334751234629,0.00036852799817779,738.37243178008,752.55467512039,752.48010227382,738.35947433978,72.369635540186,-0.00011743365436251,707.72207207569,740.32746334943,707.69083848689,740.02322606003,707.68290895073,739.86168941011,707.81581893034,741.31871610875,75.993870579816,100448.60028369,840.24920407155,738.46244196592,0.93618236248758,131095.6075621,837.00339338633,752.5520120869,0.93935977672912,100448.90728468,840.26026693333,738.41438719129,0.93568541836342,170694.05894705,857.01897286276,665.36181772712,0.31917475832127,163471.4648033,839.92705622606,739.8616881523,0.32571955993427,170574.23193055,857.02330211833,665.34287951544,0.30115339961505,163407.65979143,842.39676576818,729.12972218482,0.30642496646143,170558.97399807,857.02424445099,665.33875730204,0.29780658421349,163401.52160596,843.71625164596,723.39144360991,0.30254260362555,170376.92989176,857.0291855337,665.3171426181,0.28022060566266,163284.54977899,844.65632911915,719.30123345375,0.28435938483399,169178.12826671,861.18702562932,647.11270791524,0.019008851662923,162397.48845393,847.3246220967,707.68290933553,0.01931828471074,176533.74101528,2103.3117,855.85116163394,670.46911135056,1.6145294289381,131511.20115064,204.2001,837.01996797164,752.48011266101,0.11282127678977,5.7419166947705,149982.07407673,855.79532220927,670.71325580023,8.5175843081401e-05,158.7663240067,101825.80565288,1.705457376894,115875.57606076,840.62435461006,736.83274223935,-6.2273060742908e-05,87.437304326138,177632.44587534,856.94767220143,665.67371556012,0.19753473626307,6012500
227,734.43291907577,150048.62144483,665.40736678112,740.64445373519,1.3331927219276,0.31574782380721,150050.91742727,724.1767509992,28.93988679049,0.2980572172446,150051.35870581,718.76132690969,7.4723657778725,0.29501576866693,150053.54933038,715.03185971248,35.146101994813,0.27753937140422,150069.40185685,803.80900352934,2.4840636350568,0.01878380452558,12.456544449952,0.0060552247937711,-0.0060033371945693,737.07362002063,752.93569042716,119389.81274731,752.57785614376,738.35805060316,75.635735506515,-71.453794352457,0.00036207894335512,738.31616275057,752.42057400246,752.34699833784,738.30328226647,71.48807011655,-0.00011683518991597,707.42185726321,741.10974716438,707.39117387426,740.80595969059,707.3833876521,740.64445373519,707.51398735409,742.09941865438,75.239419686502,100457.52117674,840.26226133822,738.40572388695,0.92476394572673,131102.41258414,837.03411109914,752.41876034226,0.92788534228636,100457.75010167,840.27323679128,738.35804853903,0.92427524037842,170665.62466537,856.99734164196,665.45644239957,0.31575195737687,163455.72455662,839.74682173335,740.64445305703,0.32228776055986,170547.60403895,857.00163390313,665.43766619076,0.29806053042534,163393.65363778,842.24560278027,729.78690915522,0.30332480239821,170531.39401655,857.00252612946,665.43376320219,0.29501877071839,163385.53727211,843.57933330841,723.98703142152,0.29975112320468,170353.00341709,857.00741322235,665.41238489233,0.27754195257318,163270.98791965,844.53901605901,719.81174205498,0.28167340482928,169183.77607482,861.16498958579,647.20927375855,0.01878404914907,162403.68585524,847.39337156273,707.38338761841,0.019087994588563,176514.8954235,2051.0091,855.83412154184,670.54361566393,1.5985320106521,131507.86088172,199.1223,837.05065364038,752.34699900543,0.11144314830127,5.7420847747267,149989.45969552,855.77857657148,670.78647095038,8.4040017728098e-05,158.77035120245,101832.72219281,1.7053363369034,115881.60869381,840.63139155373,736.80217046159,-6.0519975590452e-05,87.435953519842,177591.91517177,856.92620493104,665.76762021267,0.19557775747495,6000500
229,735.15024991904,150055.39092657,665.50051544248,741.42639857987,1.318570571433,0.31229053623852,150057.61349683,724.79872348669,28.661502831379,0.29519708498212,150058.01536182,719.33763375561,7.4003466813568,0.2921795259109,150060.16957189,715.53868907035,34.800001298695,0.27481267610105,150075.69262073,803.76535325718,2.4537436325719,0.018554926792579,12.457611863319,0.0060571072765972,-0.0059122321940658,737.0365129209,752.80631601937,119396.54071261,752.46566443327,738.30293196421,74.893055816585,-70.57690500723,0.00035571923440695,738.2611534699,752.28838045939,752.2157949415,738.2483595271,70.610579280461,-0.00011623237730467,707.12644584851,741.89087176961,707.09631471588,741.58773560665,707.08867234083,741.42639857987,707.21695475629,742.87847157533,74.499587458203,100466.29201613,840.27502849289,738.35026569629,0.9133989173063,131109.05555188,837.06439005459,752.28741023748,0.91646507334786,100466.41900064,840.28592592316,738.30292901381,0.91291832594437,170636.81926327,856.97599434069,665.54982423219,0.31229464396881,163439.91298651,839.56676241708,741.42639846809,0.31881973361203,170519.38480896,856.98022945053,665.53129819543,0.29520039730782,163377.29178136,842.09559902843,730.43901529985,0.3004598047027,170503.56390161,856.98108316152,665.52756372367,0.29218251117091,163369.37944514,843.44426359175,724.57454442757,0.29690937992588,170328.85633076,856.98593540863,665.50633803725,0.27481524016575,163257.27735493,844.42188335994,720.32144078744,0.27893824788199,169189.35716621,861.14316738755,647.3049016043,0.018555155695925,162409.83141667,847.46101574729,707.08867286785,0.018853625685299,176495.06772558,1998.7065,855.81733607024,670.61700617706,1.5828440883745,131504.50436175,194.0445,837.08089863683,752.21579531339,0.1100715234529,5.7422506362263,149996.80054529,855.76208227882,670.85858666507,8.2930761818904e-05,158.77432524398,101839.60015707,1.705218710553,115887.6294321,840.63809065847,736.77306633096,-5.8813185406666e-05,87.434640809771,177551.03093101,856.90501746407,665.86030008071,0.19365863900264,5988500
231,735.86988237015,150062.12726388,665.59233309532,742.20187130338,1.3045927834786,0.30898604592509,150064.24992152,725.41997027969,28.396876904976,0.29247874025677,150064.64838038,719.91266354495,7.3310004138678,0.28944880999033,150066.76762954,716.04052364553,34.466712682494,0.27218697763367,150081.97664185,803.72169182308,2.4245704428117,0.018334712080166,12.458666300291,0.0060589635995522,-0.0058231814741922,737.00056013755,752.67872128621,119403.24878001,752.35456715618,738.24904263939,74.170642799808,-69.713334223994,0.00034948206163001,738.2073631349,752.15806975547,752.08646278165,738.19466278835,69.746420704062,-0.00011562240534886,706.83569978094,742.66597130253,706.8061045855,742.36322049348,706.79860163248,742.20187130338,706.92462874811,743.65211831454,73.790768839748,100474.82352449,840.28751324855,738.29603390998,0.90220699319544,131115.59738991,837.09423593475,752.1579371951,0.90521903426693,100474.90234277,840.29833140414,738.24904134017,0.90173434423611,170609.63193868,856.95492006015,665.64201093381,0.30899014103743,163425.22944693,839.38818024129,742.20187115173,0.31550574868081,170492.77350881,856.95908171978,665.62380635962,0.29248205243934,163361.89543694,841.94784676941,731.08129368571,0.29773746692101,170477.42088265,856.95990897813,665.6201876346,0.28945178508257,163354.31609889,843.31113380515,725.15358686117,0.29417347151731,170306.22656309,856.96474014016,665.5990543721,0.27218953233612,163244.55447503,844.30491886198,720.83038267983,0.27630489652089,169194.99010806,861.12155165751,647.39962380549,0.018334925183592,162416.00621637,847.52759225744,706.79860163811,0.01862812455147,176476.5037414,1949.3096,855.80079649133,670.6893210736,1.5678140526953,131501.37057904,189.2488,837.11071187783,752.08646297467,0.10872082405564,5.7424132846851,150004.08871666,855.74583231134,670.92963365938,8.132422727923e-05,158.77822230106,101846.44016134,1.7051067033582,115893.65677654,840.64446153503,736.74538810586,-5.6003598501565e-05,87.433390809478,177512.48613853,856.88409931856,665.95180104756,0.19182000538508,5976750
233,736.59139043026,150068.83758676,665.68294389486,742.96925980968,1.2913911146987,0.30586565065774,150070.8683939,726.04023269717,28.145293897842,0.28989484457631,150071.26502325,720.48589789804,7.2649799200724,0.28684944706904,150073.35120279,716.53745921575,34.149350337641,0.26968692745661,150088.26408683,803.67801072066,2.3967166596721,0.018124464703849,12.459709218445,0.00606079502894,-0.0057366708922825,736.96568686423,752.55287051051,119409.9415156,752.24452474347,738.19640355177,73.475040261201,-68.870362445536,0.00034340469402771,738.15476549943,752.02959953551,751.95894982886,738.14215686477,68.902877847303,-0.00011509384589631,706.54946098214,743.43319748436,706.52038107139,743.13070054289,706.5130121214,742.96925980968,706.63686857418,744.41824540861,73.11632227003,100483.05001893,840.29971586322,738.24302742635,0.89128237556754,131121.97207411,837.12366200789,752.03028372546,0.89424171558191,100483.12456709,840.31044935147,738.19640240338,0.89081746275029,170584.21617189,856.93410438381,665.73306559875,0.30586974080009,163411.73914855,839.21144668298,742.9692596348,0.31237767349004,170468.00176028,856.93818203698,665.71522865585,0.28989815385001,163347.693046,841.80256411138,731.71279810272,0.29515031709287,170453.09705395,856.93899399688,665.71167688316,0.2868524167468,163340.43670161,843.18008881415,725.7235301016,0.29156962032423,170285.21779827,856.94381254386,665.69059898989,0.26968947738718,163232.88854103,844.18823023615,721.33809937397,0.27379834274689,169200.68320436,861.10013301415,647.49348149723,0.018124662054611,162422.21884098,847.59313828437,706.51301227099,0.018412812756199,176459.33307902,1902.8184,855.78449227332,670.76060642294,1.5535133274185,131498.45790423,184.7352,837.14010524148,751.95895052975,0.10740239929733,5.742572049306,150011.32201505,855.72981795383,670.99965005893,7.9382354209599e-05,158.78202630137,101853.2442068,1.7050018415932,115899.70057775,840.65051378345,736.71909409021,-5.2430883663486e-05,87.43222055218,177476.48049505,856.86343920405,666.04217253101,0.19007059572792,5965250
