"temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
720.09,1,0.3912,2.3954e-17,-0.5,0.3912
720.28,1,0.392,2.4003e-17,-0.5,0.392
720.48,1,0.3928,2.4052e-17,-0.5,0.3928
720.67,1,0.3936,2.4101e-17,-0.5,0.3936
720.86,1,0.3944,2.415e-17,-0.5,0.3944
721.06,1,0.3952,2.4199e-17,-0.5,0.3952
721.25,1,0.396,2.4248e-17,-0.5,0.396
721.44,1,0.3968,2.4297e-17,-0.5,0.3968
721.64,1,0.3976,2.4346e-17,-0.5,0.3976
721.83,1,0.3984,2.4395e-17,-0.5,0.3984
722.02,1,0.3992,2.4444e-17,-0.5,0.3992
722.21,1,0.4,2.4493e-17,-0.5,0.4
722.41,1,0.4008,2.4542e-17,-0.5,0.4008
722.6,1,0.4016,2.4591e-17,-0.5,0.4016
722.79,1,0.4024,2.464e-17,-0.5,0.4024
722.98,1,0.4032,2.4689e-17,-0.5,0.4032
723.17,1,0.404,2.4738e-17,-0.5,0.404
723.37,1,0.4048,2.4787e-17,-0.5,0.4048
723.56,1,0.4056,2.4836e-17,-0.5,0.4056
723.75,1,0.4064,2.4885e-17,-0.5,0.4064
723.94,1,0.4072,2.4934e-17,-0.5,0.4072
724.13,1,0.408,2.4983e-17,-0.5,0.408
724.33,1,0.4088,2.5032e-17,-0.5,0.4088
724.52,1,0.4096,2.5081e-17,-0.5,0.4096
724.71,1,0.4104,2.513e-17,-0.5,0.4104
724.9,1,0.4112,2.5179e-17,-0.5,0.4112
725.09,1,0.412,2.5228e-17,-0.5,0.412
725.29,1,0.4128,2.5277e-17,-0.5,0.4128
725.48,1,0.4136,2.5326e-17,-0.5,0.4136
725.67,1,0.4144,2.5375e-17,-0.5,0.4144
725.86,1,0.4152,2.5424e-17,-0.5,0.4152
726.05,1,0.416,2.5473e-17,-0.5,0.416
726.25,1,0.4168,2.5522e-17,-0.5,0.4168
726.44,1,0.4176,2.5571e-17,-0.5,0.4176
726.63,1,0.4184,2.562e-17,-0.5,0.4184
726.82,1,0.4192,2.5669e-17,-0.5,0.4192
727.01,1,0.42,2.5718e-17,-0.5,0.42
727.2,1,0.4208,2.5767e-17,-0.5,0.4208
727.4,1,0.4216,2.5816e-17,-0.5,0.4216
727.59,1,0.4224,2.5865e-17,-0.5,0.4224
727.78,1,0.4232,2.5914e-17,-0.5,0.4232
727.97,1,0.424,2.5963e-17,-0.5,0.424
728.16,1,0.4248,2.6011e-17,-0.5,0.4248
728.36,1,0.4256,2.606e-17,-0.5,0.4256
728.55,1,0.4264,2.6109e-17,-0.5,0.4264
728.74,1,0.4272,2.6158e-17,-0.5,0.4272
728.93,1,0.428,2.6207e-17,-0.5,0.428
729.12,1,0.4288,2.6256e-17,-0.5,0.4288
729.32,1,0.4296,2.6305e-17,-0.5,0.4296
729.51,1,0.4304,2.6354e-17,-0.5,0.4304
729.7,1,0.4312,2.6403e-17,-0.5,0.4312
729.89,1,0.432,2.6452e-17,-0.5,0.432
730.08,1,0.4328,2.6501e-17,-0.5,0.4328
730.28,1,0.4336,2.655e-17,-0.5,0.4336
730.47,1,0.4344,2.6599e-17,-0.5,0.4344
730.66,1,0.4352,2.6648e-17,-0.5,0.4352
730.85,1,0.436,2.6697e-17,-0.5,0.436
731.04,1,0.4368,2.6746e-17,-0.5,0.4368
731.23,1,0.4376,2.6795e-17,-0.5,0.4376
731.43,1,0.4384,2.6844e-17,-0.5,0.4384
731.62,1,0.4392,2.6893e-17,-0.5,0.4392
731.81,1,0.44,2.6942e-17,-0.5,0.44
732,1,0.4408,2.6991e-17,-0.5,0.4408
732.19,1,0.4416,2.704e-17,-0.5,0.4416
732.38,1,0.4424,2.7089e-17,-0.5,0.4424
732.57,1,0.4432,2.7138e-17,-0.5,0.4432
732.76,1,0.444,2.7187e-17,-0.5,0.444
732.95,1,0.4448,2.7236e-17,-0.5,0.4448
733.14,1,0.4456,2.7285e-17,-0.5,0.4456
733.33,1,0.4464,2.7334e-17,-0.5,0.4464
733.52,1,0.4472,2.7383e-17,-0.5,0.4472
733.71,1,0.448,2.7432e-17,-0.5,0.448
733.9,1,0.4488,2.7481e-17,-0.5,0.4488
734.09,1,0.4496,2.753e-17,-0.5,0.4496
734.27,1,0.4504,2.7579e-17,-0.5,0.4504
734.46,1,0.4512,2.7628e-17,-0.5,0.4512
734.65,1,0.452,2.7677e-17,-0.5,0.452
734.84,1,0.4528,2.7726e-17,-0.5,0.4528
735.03,1,0.4536,2.7775e-17,-0.5,0.4536
735.22,1,0.4544,2.7824e-17,-0.5,0.4544
735.41,1,0.4552,2.7873e-17,-0.5,0.4552
735.6,1,0.456,2.7922e-17,-0.5,0.456
735.79,1,0.4568,2.7971e-17,-0.5,0.4568
735.98,1,0.4576,2.802e-17,-0.5,0.4576
736.17,1,0.4584,2.8069e-17,-0.5,0.4584
736.36,1,0.4592,2.8118e-17,-0.5,0.4592
736.55,1,0.46,2.8167e-17,-0.5,0.46
736.74,1,0.4608,2.8216e-17,-0.5,0.4608
736.93,1,0.4616,2.8265e-17,-0.5,0.4616
737.12,1,0.4624,2.8314e-17,-0.5,0.4624
737.31,1,0.4632,2.8363e-17,-0.5,0.4632
737.5,1,0.464,2.8412e-17,-0.5,0.464
737.69,1,0.4648,2.8461e-17,-0.5,0.4648
737.88,1,0.4656,2.851e-17,-0.5,0.4656
738.07,1,0.4664,2.8559e-17,-0.5,0.4664
738.25,1,0.4672,2.8608e-17,-0.5,0.4672
738.44,1,0.468,2.8657e-17,-0.5,0.468
738.63,1,0.4688,2.8706e-17,-0.5,0.4688
738.82,1,0.4696,2.8755e-17,-0.5,0.4696
739.01,1,0.4704,2.8804e-17,-0.5,0.4704
739.2,1,0.4712,2.8853e-17,-0.5,0.4712
739.39,1,0.472,2.8902e-17,-0.5,0.472
739.58,1,0.4728,2.8951e-17,-0.5,0.4728
739.77,1,0.4736,2.9e-17,-0.5,0.4736
739.96,1,0.4744,2.9049e-17,-0.5,0.4744
740.15,1,0.4752,2.9098e-17,-0.5,0.4752
740.34,1,0.476,2.9147e-17,-0.5,0.476
740.53,1,0.4768,2.9196e-17,-0.5,0.4768
740.72,1,0.4776,2.9245e-17,-0.5,0.4776
740.91,1,0.4784,2.9294e-17,-0.5,0.4784
741.1,1,0.4792,2.9343e-17,-0.5,0.4792
741.29,1,0.48,2.9392e-17,-0.5,0.48
741.47,1,0.4808,2.9441e-17,-0.5,0.4808
741.66,1,0.4816,2.9489e-17,-0.5,0.4816
741.84,1,0.4824,2.9538e-17,-0.5,0.4824
742.03,1,0.4832,2.9587e-17,-0.5,0.4832
742.22,1,0.484,2.9636e-17,-0.5,0.484
742.4,1,0.4848,2.9685e-17,-0.5,0.4848
742.59,1,0.4856,2.9734e-17,-0.5,0.4856
742.77,1,0.4864,2.9783e-17,-0.5,0.4864
742.96,1,0.4872,2.9832e-17,-0.5,0.4872
743.14,1,0.488,2.9881e-17,-0.5,0.488
743.33,1,0.4888,2.993e-17,-0.5,0.4888
743.52,1,0.4896,2.9979e-17,-0.5,0.4896
743.7,1,0.4904,3.0028e-17,-0.5,0.4904
743.89,1,0.4912,3.0077e-17,-0.5,0.4912
744.07,1,0.492,3.0126e-17,-0.5,0.492
744.26,1,0.4928,3.0175e-17,-0.5,0.4928
744.44,1,0.4936,3.0224e-17,-0.5,0.4936
744.63,1,0.4944,3.0273e-17,-0.5,0.4944
744.81,1,0.4952,3.0322e-17,-0.5,0.4952
745,1,0.496,3.0371e-17,-0.5,0.496
745.19,1,0.4968,3.042e-17,-0.5,0.4968
745.37,1,0.4976,3.0469e-17,-0.5,0.4976
745.56,1,0.4984,3.0518e-17,-0.5,0.4984
745.74,1,0.4992,3.0567e-17,-0.5,0.4992
745.93,1,0.5,3.0616e-17,-0.5,0.5
746.11,1,0.5008,3.0665e-17,-0.5,0.5008
746.3,1,0.5016,3.0714e-17,-0.5,0.5016
746.49,1,0.5024,3.0763e-17,-0.5,0.5024
746.67,1,0.5032,3.0812e-17,-0.5,0.5032
746.86,1,0.504,3.0861e-17,-0.5,0.504
747.04,1,0.5048,3.091e-17,-0.5,0.5048
747.23,1,0.5056,3.0959e-17,-0.5,0.5056
747.41,1,0.5064,3.1008e-17,-0.5,0.5064
747.6,1,0.5072,3.1057e-17,-0.5,0.5072
747.78,1,0.508,3.1106e-17,-0.5,0.508
747.97,1,0.5088,3.1155e-17,-0.5,0.5088
748.16,1,0.5096,3.1204e-17,-0.5,0.5096
748.34,1,0.5104,3.1253e-17,-0.5,0.5104
748.53,1,0.5112,3.1302e-17,-0.5,0.5112
748.71,1,0.512,3.1351e-17,-0.5,0.512
748.9,1,0.5128,3.14e-17,-0.5,0.5128
749.08,1,0.5136,3.1449e-17,-0.5,0.5136
749.27,1,0.5144,3.1498e-17,-0.5,0.5144
749.46,1,0.5152,3.1547e-17,-0.5,0.5152
749.64,1,0.516,3.1596e-17,-0.5,0.516
749.83,1,0.5168,3.1645e-17,-0.5,0.5168
750.01,1,0.5176,3.1694e-17,-0.5,0.5176
750.2,1,0.5184,3.1743e-17,-0.5,0.5184
750.38,1,0.5192,3.1792e-17,-0.5,0.5192
750.57,1,0.52,3.1841e-17,-0.5,0.52
750.75,1,0.5208,3.189e-17,-0.5,0.5208
750.93,1,0.5216,3.1939e-17,-0.5,0.5216
751.1,1,0.5224,3.1988e-17,-0.5,0.5224
751.28,1,0.5232,3.2037e-17,-0.5,0.5232
751.46,1,0.524,3.2086e-17,-0.5,0.524
751.64,1,0.5248,3.2135e-17,-0.5,0.5248
751.82,1,0.5256,3.2184e-17,-0.5,0.5256
752,1,0.5264,3.2233e-17,-0.5,0.5264
752.18,1,0.5272,3.2282e-17,-0.5,0.5272
752.36,1,0.528,3.2331e-17,-0.5,0.528
752.53,1,0.5288,3.238e-17,-0.5,0.5288
752.71,1,0.5296,3.2429e-17,-0.5,0.5296
752.89,1,0.5304,3.2478e-17,-0.5,0.5304
753.07,1,0.5312,3.2527e-17,-0.5,0.5312
753.25,1,0.532,3.2576e-17,-0.5,0.532
753.43,1,0.5328,3.2625e-17,-0.5,0.5328
753.61,1,0.5336,3.2674e-17,-0.5,0.5336
753.78,1,0.5344,3.2723e-17,-0.5,0.5344
753.96,1,0.5352,3.2772e-17,-0.5,0.5352
754.14,1,0.536,3.2821e-17,-0.5,0.536
754.32,1,0.5368,3.287e-17,-0.5,0.5368
754.5,1,0.5376,3.2919e-17,-0.5,0.5376
754.68,1,0.5384,3.2967e-17,-0.5,0.5384
754.86,1,0.5392,3.3016e-17,-0.5,0.5392
755.03,1,0.54,3.3065e-17,-0.5,0.54
755.21,1,0.5408,3.3114e-17,-0.5,0.5408
755.39,1,0.5416,3.3163e-17,-0.5,0.5416
755.57,1,0.5424,3.3212e-17,-0.5,0.5424
755.75,1,0.5432,3.3261e-17,-0.5,0.5432
755.93,1,0.544,3.331e-17,-0.5,0.544
756.11,1,0.5448,3.3359e-17,-0.5,0.5448
756.29,1,0.5456,3.3408e-17,-0.5,0.5456
756.46,1,0.5464,3.3457e-17,-0.5,0.5464
756.64,1,0.5472,3.3506e-17,-0.5,0.5472
756.82,1,0.548,3.3555e-17,-0.5,0.548
757,1,0.5488,3.3604e-17,-0.5,0.5488
757.18,1,0.5496,3.3653e-17,-0.5,0.5496
757.36,1,0.5504,3.3702e-17,-0.5,0.5504
757.54,1,0.5512,3.3751e-17,-0.5,0.5512
757.71,1,0.552,3.38e-17,-0.5,0.552
757.89,1,0.5528,3.3849e-17,-0.5,0.5528
758.07,1,0.5536,3.3898e-17,-0.5,0.5536
758.25,1,0.5544,3.3947e-17,-0.5,0.5544
758.43,1,0.5552,3.3996e-17,-0.5,0.5552
758.61,1,0.556,3.4045e-17,-0.5,0.556
758.79,1,0.5568,3.4094e-17,-0.5,0.5568
758.96,1,0.5576,3.4143e-17,-0.5,0.5576
759.14,1,0.5584,3.4192e-17,-0.5,0.5584
759.32,1,0.5592,3.4241e-17,-0.5,0.5592
759.5,1,0.56,3.429e-17,-0.5,0.56
759.67,1,0.5608,3.4339e-17,-0.5,0.5608
759.84,1,0.5616,3.4388e-17,-0.5,0.5616
760.01,1,0.5624,3.4437e-17,-0.5,0.5624
760.18,1,0.5632,3.4486e-17,-0.5,0.5632
760.34,1,0.564,3.4535e-17,-0.5,0.564
760.51,1,0.5648,3.4584e-17,-0.5,0.5648
760.68,1,0.5656,3.4633e-17,-0.5,0.5656
760.85,1,0.5664,3.4682e-17,-0.5,0.5664
761.02,1,0.5672,3.4731e-17,-0.5,0.5672
761.19,1,0.568,3.478e-17,-0.5,0.568
761.36,1,0.5688,3.4829e-17,-0.5,0.5688
761.53,1,0.5696,3.4878e-17,-0.5,0.5696
761.7,1,0.5704,3.4927e-17,-0.5,0.5704
761.86,1,0.5712,3.4976e-17,-0.5,0.5712
762.03,1,0.572,3.5025e-17,-0.5,0.572
762.2,1,0.5728,3.5074e-17,-0.5,0.5728
762.37,1,0.5736,3.5123e-17,-0.5,0.5736
762.54,1,0.5744,3.5172e-17,-0.5,0.5744
762.71,1,0.5752,3.5221e-17,-0.5,0.5752
762.88,1,0.576,3.527e-17,-0.5,0.576
763.05,1,0.5768,3.5319e-17,-0.5,0.5768
763.21,1,0.5776,3.5368e-17,-0.5,0.5776
763.38,1,0.5784,3.5417e-17,-0.5,0.5784
763.55,1,0.5792,3.5466e-17,-0.5,0.5792
763.72,1,0.58,3.5515e-17,-0.5,0.58
763.89,1,0.5808,3.5564e-17,-0.5,0.5808
764.06,1,0.5816,3.5613e-17,-0.5,0.5816
764.23,1,0.5824,3.5662e-17,-0.5,0.5824
764.4,1,0.5832,3.5711e-17,-0.5,0.5832
764.57,1,0.584,3.576e-17,-0.5,0.584
764.73,1,0.5848,3.5809e-17,-0.5,0.5848
764.9,1,0.5856,3.5858e-17,-0.5,0.5856
765.07,1,0.5864,3.5907e-17,-0.5,0.5864
765.24,1,0.5872,3.5956e-17,-0.5,0.5872
765.41,1,0.588,3.6005e-17,-0.5,0.588
765.58,1,0.5888,3.6054e-17,-0.5,0.5888
765.75,1,0.5896,3.6103e-17,-0.5,0.5896
765.92,1,0.5904,3.6152e-17,-0.5,0.5904
766.08,1,0.5912,3.6201e-17,-0.5,0.5912
766.25,1,0.592,3.625e-17,-0.5,0.592
766.42,1,0.5928,3.6299e-17,-0.5,0.5928
766.59,1,0.5936,3.6348e-17,-0.5,0.5936
766.76,1,0.5944,3.6397e-17,-0.5,0.5944
766.93,1,0.5952,3.6445e-17,-0.5,0.5952
767.1,1,0.596,3.6494e-17,-0.5,0.596
767.27,1,0.5968,3.6543e-17,-0.5,0.5968
767.44,1,0.5976,3.6592e-17,-0.5,0.5976
767.6,1,0.5984,3.6641e-17,-0.5,0.5984
767.77,1,0.5992,3.669e-17,-0.5,0.5992
767.94,1,0.6,3.6739e-17,-0.5,0.6
768.1,1,0.6008,3.6788e-17,-0.5,0.6008
768.26,1,0.6016,3.6837e-17,-0.5,0.6016
768.42,1,0.6024,3.6886e-17,-0.5,0.6024
768.58,1,0.6032,3.6935e-17,-0.5,0.6032
768.74,1,0.604,3.6984e-17,-0.5,0.604
768.9,1,0.6048,3.7033e-17,-0.5,0.6048
769.06,1,0.6056,3.7082e-17,-0.5,0.6056
769.22,1,0.6064,3.7131e-17,-0.5,0.6064
769.38,1,0.6072,3.718e-17,-0.5,0.6072
769.54,1,0.608,3.7229e-17,-0.5,0.608
769.69,1,0.6088,3.7278e-17,-0.5,0.6088
769.85,1,0.6096,3.7327e-17,-0.5,0.6096
770.01,1,0.6104,3.7376e-17,-0.5,0.6104
770.17,1,0.6112,3.7425e-17,-0.5,0.6112
770.33,1,0.612,3.7474e-17,-0.5,0.612
770.49,1,0.6128,3.7523e-17,-0.5,0.6128
770.65,1,0.6136,3.7572e-17,-0.5,0.6136
770.81,1,0.6144,3.7621e-17,-0.5,0.6144
770.97,1,0.6152,3.767e-17,-0.5,0.6152
771.13,1,0.616,3.7719e-17,-0.5,0.616
771.29,1,0.6168,3.7768e-17,-0.5,0.6168
771.45,1,0.6176,3.7817e-17,-0.5,0.6176
771.61,1,0.6184,3.7866e-17,-0.5,0.6184
771.77,1,0.6192,3.7915e-17,-0.5,0.6192
771.93,1,0.62,3.7964e-17,-0.5,0.62
772.08,1,0.6208,3.8013e-17,-0.5,0.6208
772.24,1,0.6216,3.8062e-17,-0.5,0.6216
772.4,1,0.6224,3.8111e-17,-0.5,0.6224
772.56,1,0.6232,3.816e-17,-0.5,0.6232
772.72,1,0.624,3.8209e-17,-0.5,0.624
772.88,1,0.6248,3.8258e-17,-0.5,0.6248
773.04,1,0.6256,3.8307e-17,-0.5,0.6256
773.2,1,0.6264,3.8356e-17,-0.5,0.6264
773.36,1,0.6272,3.8405e-17,-0.5,0.6272
773.52,1,0.628,3.8454e-17,-0.5,0.628
773.68,1,0.6288,3.8503e-17,-0.5,0.6288
773.84,1,0.6296,3.8552e-17,-0.5,0.6296
774,1,0.6304,3.8601e-17,-0.5,0.6304
774.16,1,0.6312,3.865e-17,-0.5,0.6312
774.32,1,0.632,3.8699e-17,-0.5,0.632
774.47,1,0.6328,3.8748e-17,-0.5,0.6328
774.63,1,0.6336,3.8797e-17,-0.5,0.6336
774.79,1,0.6344,3.8846e-17,-0.5,0.6344
774.95,1,0.6352,3.8895e-17,-0.5,0.6352
775.11,1,0.636,3.8944e-17,-0.5,0.636
775.27,1,0.6368,3.8993e-17,-0.5,0.6368
775.43,1,0.6376,3.9042e-17,-0.5,0.6376
775.59,1,0.6384,3.9091e-17,-0.5,0.6384
775.75,1,0.6392,3.914e-17,-0.5,0.6392
775.91,1,0.64,3.9189e-17,-0.5,0.64
776.06,1,0.6408,3.9238e-17,-0.5,0.6408
776.21,1,0.6416,3.9287e-17,-0.5,0.6416
776.35,1,0.6424,3.9336e-17,-0.5,0.6424
776.5,1,0.6432,3.9385e-17,-0.5,0.6432
776.65,1,0.644,3.9434e-17,-0.5,0.644
776.8,1,0.6448,3.9483e-17,-0.5,0.6448
776.95,1,0.6456,3.9532e-17,-0.5,0.6456
777.1,1,0.6464,3.9581e-17,-0.5,0.6464
777.25,1,0.6472,3.963e-17,-0.5,0.6472
777.4,1,0.648,3.9679e-17,-0.5,0.648
777.54,1,0.6488,3.9728e-17,-0.5,0.6488
777.69,1,0.6496,3.9777e-17,-0.5,0.6496
777.84,1,0.6504,3.9826e-17,-0.5,0.6504
777.99,1,0.6512,3.9874e-17,-0.5,0.6512
778.14,1,0.652,3.9923e-17,-0.5,0.652
778.29,1,0.6528,3.9972e-17,-0.5,0.6528
778.44,1,0.6536,4.0021e-17,-0.5,0.6536
778.58,1,0.6544,4.007e-17,-0.5,0.6544
778.73,1,0.6552,4.0119e-17,-0.5,0.6552
778.88,1,0.656,4.0168e-17,-0.5,0.656
779.03,1,0.6568,4.0217e-17,-0.5,0.6568
779.18,1,0.6576,4.0266e-17,-0.5,0.6576
779.33,1,0.6584,4.0315e-17,-0.5,0.6584
779.48,1,0.6592,4.0364e-17,-0.5,0.6592
779.62,1,0.66,4.0413e-17,-0.5,0.66
779.77,1,0.6608,4.0462e-17,-0.5,0.6608
779.92,1,0.6616,4.0511e-17,-0.5,0.6616
780.07,1,0.6624,4.056e-17,-0.5,0.6624
780.22,1,0.6632,4.0609e-17,-0.5,0.6632
780.37,1,0.664,4.0658e-17,-0.5,0.664
780.52,1,0.6648,4.0707e-17,-0.5,0.6648
780.67,1,0.6656,4.0756e-17,-0.5,0.6656
780.81,1,0.6664,4.0805e-17,-0.5,0.6664
780.96,1,0.6672,4.0854e-17,-0.5,0.6672
781.11,1,0.668,4.0903e-17,-0.5,0.668
781.26,1,0.6688,4.0952e-17,-0.5,0.6688
781.41,1,0.6696,4.1001e-17,-0.5,0.6696
781.56,1,0.6704,4.105e-17,-0.5,0.6704
781.71,1,0.6712,4.1099e-17,-0.5,0.6712
781.85,1,0.672,4.1148e-17,-0.5,0.672
782,1,0.6728,4.1197e-17,-0.5,0.6728
782.15,1,0.6736,4.1246e-17,-0.5,0.6736
782.3,1,0.6744,4.1295e-17,-0.5,0.6744
782.45,1,0.6752,4.1344e-17,-0.5,0.6752
782.6,1,0.676,4.1393e-17,-0.5,0.676
782.75,1,0.6768,4.1442e-17,-0.5,0.6768
782.89,1,0.6776,4.1491e-17,-0.5,0.6776
783.04,1,0.6784,4.154e-17,-0.5,0.6784
783.19,1,0.6792,4.1589e-17,-0.5,0.6792
783.34,1,0.68,4.1638e-17,-0.5,0.68
783.47,1,0.6808,4.1687e-17,-0.5,0.6808
783.61,1,0.6816,4.1736e-17,-0.5,0.6816
783.74,1,0.6824,4.1785e-17,-0.5,0.6824
783.87,1,0.6832,4.1834e-17,-0.5,0.6832
784.01,1,0.684,4.1883e-17,-0.5,0.684
784.14,1,0.6848,4.1932e-17,-0.5,0.6848
784.27,1,0.6856,4.1981e-17,-0.5,0.6856
784.41,1,0.6864,4.203e-17,-0.5,0.6864
784.54,1,0.6872,4.2079e-17,-0.5,0.6872
784.67,1,0.688,4.2128e-17,-0.5,0.688
784.81,1,0.6888,4.2177e-17,-0.5,0.6888
784.94,1,0.6896,4.2226e-17,-0.5,0.6896
785.07,1,0.6904,4.2275e-17,-0.5,0.6904
785.21,1,0.6912,4.2324e-17,-0.5,0.6912
785.34,1,0.692,4.2373e-17,-0.5,0.692
785.47,1,0.6928,4.2422e-17,-0.5,0.6928
785.61,1,0.6936,4.2471e-17,-0.5,0.6936
785.74,1,0.6944,4.252e-17,-0.5,0.6944
785.87,1,0.6952,4.2569e-17,-0.5,0.6952
786.01,1,0.696,4.2618e-17,-0.5,0.696
786.14,1,0.6968,4.2667e-17,-0.5,0.6968
786.27,1,0.6976,4.2716e-17,-0.5,0.6976
786.41,1,0.6984,4.2765e-17,-0.5,0.6984
786.54,1,0.6992,4.2814e-17,-0.5,0.6992
786.67,1,0.7,4.2863e-17,-0.5,0.7
786.81,1,0.7008,4.2912e-17,-0.5,0.7008
786.94,1,0.7016,4.2961e-17,-0.5,0.7016
787.07,1,0.7024,4.301e-17,-0.5,0.7024
787.21,1,0.7032,4.3059e-17,-0.5,0.7032
787.34,1,0.704,4.3108e-17,-0.5,0.704
787.47,1,0.7048,4.3157e-17,-0.5,0.7048
787.61,1,0.7056,4.3206e-17,-0.5,0.7056
787.74,1,0.7064,4.3255e-17,-0.5,0.7064
787.87,1,0.7072,4.3304e-17,-0.5,0.7072
788.01,1,0.708,4.3352e-17,-0.5,0.708
788.14,1,0.7088,4.3401e-17,-0.5,0.7088
788.27,1,0.7096,4.345e-17,-0.5,0.7096
788.41,1,0.7104,4.3499e-17,-0.5,0.7104
788.54,1,0.7112,4.3548e-17,-0.5,0.7112
788.67,1,0.712,4.3597e-17,-0.5,0.712
788.81,1,0.7128,4.3646e-17,-0.5,0.7128
788.94,1,0.7136,4.3695e-17,-0.5,0.7136
789.07,1,0.7144,4.3744e-17,-0.5,0.7144
789.21,1,0.7152,4.3793e-17,-0.5,0.7152
789.34,1,0.716,4.3842e-17,-0.5,0.716
789.47,1,0.7168,4.3891e-17,-0.5,0.7168
789.61,1,0.7176,4.394e-17,-0.5,0.7176
789.74,1,0.7184,4.3989e-17,-0.5,0.7184
789.87,1,0.7192,4.4038e-17,-0.5,0.7192
790.01,1,0.72,4.4087e-17,-0.5,0.72
790.12,1,0.7208,4.4136e-17,-0.5,0.7208
790.24,1,0.7216,4.4185e-17,-0.5,0.7216
790.35,1,0.7224,4.4234e-17,-0.5,0.7224
790.47,1,0.7232,4.4283e-17,-0.5,0.7232
790.58,1,0.724,4.4332e-17,-0.5,0.724
790.7,1,0.7248,4.4381e-17,-0.5,0.7248
790.82,1,0.7256,4.443e-17,-0.5,0.7256
790.93,1,0.7264,4.4479e-17,-0.5,0.7264
791.05,1,0.7272,4.4528e-17,-0.5,0.7272
791.16,1,0.728,4.4577e-17,-0.5,0.728
791.28,1,0.7288,4.4626e-17,-0.5,0.7288
791.39,1,0.7296,4.4675e-17,-0.5,0.7296
791.51,1,0.7304,4.4724e-17,-0.5,0.7304
791.63,1,0.7312,4.4773e-17,-0.5,0.7312
791.74,1,0.732,4.4822e-17,-0.5,0.732
791.86,1,0.7328,4.4871e-17,-0.5,0.7328
791.97,1,0.7336,4.492e-17,-0.5,0.7336
792.09,1,0.7344,4.4969e-17,-0.5,0.7344
792.2,1,0.7352,4.5018e-17,-0.5,0.7352
792.32,1,0.736,4.5067e-17,-0.5,0.736
792.43,1,0.7368,4.5116e-17,-0.5,0.7368
792.55,1,0.7376,4.5165e-17,-0.5,0.7376
792.67,1,0.7384,4.5214e-17,-0.5,0.7384
792.78,1,0.7392,4.5263e-17,-0.5,0.7392
792.9,1,0.74,4.5312e-17,-0.5,0.74
793.01,1,0.7408,4.5361e-17,-0.5,0.7408
793.13,1,0.7416,4.541e-17,-0.5,0.7416
793.24,1,0.7424,4.5459e-17,-0.5,0.7424
793.36,1,0.7432,4.5508e-17,-0.5,0.7432
793.48,1,0.744,4.5557e-17,-0.5,0.744
793.59,1,0.7448,4.5606e-17,-0.5,0.7448
793.71,1,0.7456,4.5655e-17,-0.5,0.7456
793.82,1,0.7464,4.5704e-17,-0.5,0.7464
793.94,1,0.7472,4.5753e-17,-0.5,0.7472
794.05,1,0.748,4.5802e-17,-0.5,0.748
794.17,1,0.7488,4.5851e-17,-0.5,0.7488
794.29,1,0.7496,4.59e-17,-0.5,0.7496
794.4,1,0.7504,4.5949e-17,-0.5,0.7504
794.52,1,0.7512,4.5998e-17,-0.5,0.7512
794.63,1,0.752,4.6047e-17,-0.5,0.752
794.75,1,0.7528,4.6096e-17,-0.5,0.7528
794.86,1,0.7536,4.6145e-17,-0.5,0.7536
794.98,1,0.7544,4.6194e-17,-0.5,0.7544
795.1,1,0.7552,4.6243e-17,-0.5,0.7552
795.21,1,0.756,4.6292e-17,-0.5,0.756
795.33,1,0.7568,4.6341e-17,-0.5,0.7568
795.44,1,0.7576,4.639e-17,-0.5,0.7576
795.56,1,0.7584,4.6439e-17,-0.5,0.7584
795.67,1,0.7592,4.6488e-17,-0.5,0.7592
795.79,1,0.76,4.6537e-17,-0.5,0.76
795.88,1,0.7608,4.6586e-17,-0.5,0.7608
795.97,1,0.7616,4.6635e-17,-0.5,0.7616
796.07,1,0.7624,4.6684e-17,-0.5,0.7624
796.16,1,0.7632,4.6733e-17,-0.5,0.7632
796.25,1,0.764,4.6782e-17,-0.5,0.764
796.34,1,0.7648,4.683e-17,-0.5,0.7648
796.44,1,0.7656,4.6879e-17,-0.5,0.7656
796.53,1,0.7664,4.6928e-17,-0.5,0.7664
796.62,1,0.7672,4.6977e-17,-0.5,0.7672
796.71,1,0.768,4.7026e-17,-0.5,0.768
796.81,1,0.7688,4.7075e-17,-0.5,0.7688
796.9,1,0.7696,4.7124e-17,-0.5,0.7696
796.99,1,0.7704,4.7173e-17,-0.5,0.7704
797.08,1,0.7712,4.7222e-17,-0.5,0.7712
797.18,1,0.772,4.7271e-17,-0.5,0.772
797.27,1,0.7728,4.732e-17,-0.5,0.7728
797.36,1,0.7736,4.7369e-17,-0.5,0.7736
797.45,1,0.7744,4.7418e-17,-0.5,0.7744
797.55,1,0.7752,4.7467e-17,-0.5,0.7752
797.64,1,0.776,4.7516e-17,-0.5,0.776
797.73,1,0.7768,4.7565e-17,-0.5,0.7768
797.82,1,0.7776,4.7614e-17,-0.5,0.7776
797.92,1,0.7784,4.7663e-17,-0.5,0.7784
798.01,1,0.7792,4.7712e-17,-0.5,0.7792
798.1,1,0.78,4.7761e-17,-0.5,0.78
798.19,1,0.7808,4.781e-17,-0.5,0.7808
798.29,1,0.7816,4.7859e-17,-0.5,0.7816
798.38,1,0.7824,4.7908e-17,-0.5,0.7824
