"temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
715.21,1,0.4056,2.4836e-17,0.5,0.4056
715.39,1,0.4064,2.4885e-17,0.5,0.4064
715.56,1,0.4072,2.4934e-17,0.5,0.4072
715.73,1,0.408,2.4983e-17,0.5,0.408
715.91,1,0.4088,2.5032e-17,0.5,0.4088
716.08,1,0.4096,2.5081e-17,0.5,0.4096
716.26,1,0.4104,2.513e-17,0.5,0.4104
716.43,1,0.4112,2.5179e-17,0.5,0.4112
716.6,1,0.412,2.5228e-17,0.5,0.412
716.78,1,0.4128,2.5277e-17,0.5,0.4128
716.95,1,0.4136,2.5326e-17,0.5,0.4136
717.12,1,0.4144,2.5375e-17,0.5,0.4144
717.3,1,0.4152,2.5424e-17,0.5,0.4152
717.47,1,0.416,2.5473e-17,0.5,0.416
717.64,1,0.4168,2.5522e-17,0.5,0.4168
717.82,1,0.4176,2.5571e-17,0.5,0.4176
717.99,1,0.4184,2.562e-17,0.5,0.4184
718.16,1,0.4192,2.5669e-17,0.5,0.4192
718.34,1,0.42,2.5718e-17,0.5,0.42
718.51,1,0.4208,2.5767e-17,0.5,0.4208
718.68,1,0.4216,2.5816e-17,0.5,0.4216
718.86,1,0.4224,2.5865e-17,0.5,0.4224
719.03,1,0.4232,2.5914e-17,0.5,0.4232
719.2,1,0.424,2.5963e-17,0.5,0.424
719.38,1,0.4248,2.6011e-17,0.5,0.4248
719.55,1,0.4256,2.606e-17,0.5,0.4256
719.72,1,0.4264,2.6109e-17,0.5,0.4264
719.9,1,0.4272,2.6158e-17,0.5,0.4272
720.07,1,0.428,2.6207e-17,0.5,0.428
720.24,1,0.4288,2.6256e-17,0.5,0.4288
720.42,1,0.4296,2.6305e-17,0.5,0.4296
720.59,1,0.4304,2.6354e-17,0.5,0.4304
720.76,1,0.4312,2.6403e-17,0.5,0.4312
720.94,1,0.432,2.6452e-17,0.5,0.432
721.11,1,0.4328,2.6501e-17,0.5,0.4328
721.28,1,0.4336,2.655e-17,0.5,0.4336
721.46,1,0.4344,2.6599e-17,0.5,0.4344
721.63,1,0.4352,2.6648e-17,0.5,0.4352
721.8,1,0.436,2.6697e-17,0.5,0.436
721.98,1,0.4368,2.6746e-17,0.5,0.4368
722.15,1,0.4376,2.6795e-17,0.5,0.4376
722.32,1,0.4384,2.6844e-17,0.5,0.4384
722.5,1,0.4392,2.6893e-17,0.5,0.4392
722.67,1,0.44,2.6942e-17,0.5,0.44
722.84,1,0.4408,2.6991e-17,0.5,0.4408
723.01,1,0.4416,2.704e-17,0.5,0.4416
723.18,1,0.4424,2.7089e-17,0.5,0.4424
723.35,1,0.4432,2.7138e-17,0.5,0.4432
723.53,1,0.444,2.7187e-17,0.5,0.444
723.7,1,0.4448,2.7236e-17,0.5,0.4448
723.87,1,0.4456,2.7285e-17,0.5,0.4456
724.04,1,0.4464,2.7334e-17,0.5,0.4464
724.21,1,0.4472,2.7383e-17,0.5,0.4472
724.38,1,0.448,2.7432e-17,0.5,0.448
724.55,1,0.4488,2.7481e-17,0.5,0.4488
724.72,1,0.4496,2.753e-17,0.5,0.4496
724.9,1,0.4504,2.7579e-17,0.5,0.4504
725.07,1,0.4512,2.7628e-17,0.5,0.4512
725.24,1,0.452,2.7677e-17,0.5,0.452
725.41,1,0.4528,2.7726e-17,0.5,0.4528
725.58,1,0.4536,2.7775e-17,0.5,0.4536
725.75,1,0.4544,2.7824e-17,0.5,0.4544
725.92,1,0.4552,2.7873e-17,0.5,0.4552
726.09,1,0.456,2.7922e-17,0.5,0.456
726.27,1,0.4568,2.7971e-17,0.5,0.4568
726.44,1,0.4576,2.802e-17,0.5,0.4576
726.61,1,0.4584,2.8069e-17,0.5,0.4584
726.78,1,0.4592,2.8118e-17,0.5,0.4592
726.95,1,0.46,2.8167e-17,0.5,0.46
727.12,1,0.4608,2.8216e-17,0.5,0.4608
727.29,1,0.4616,2.8265e-17,0.5,0.4616
727.46,1,0.4624,2.8314e-17,0.5,0.4624
727.64,1,0.4632,2.8363e-17,0.5,0.4632
727.81,1,0.464,2.8412e-17,0.5,0.464
727.98,1,0.4648,2.8461e-17,0.5,0.4648
728.15,1,0.4656,2.851e-17,0.5,0.4656
728.32,1,0.4664,2.8559e-17,0.5,0.4664
728.49,1,0.4672,2.8608e-17,0.5,0.4672
728.66,1,0.468,2.8657e-17,0.5,0.468
728.83,1,0.4688,2.8706e-17,0.5,0.4688
729,1,0.4696,2.8755e-17,0.5,0.4696
729.18,1,0.4704,2.8804e-17,0.5,0.4704
729.35,1,0.4712,2.8853e-17,0.5,0.4712
729.52,1,0.472,2.8902e-17,0.5,0.472
729.69,1,0.4728,2.8951e-17,0.5,0.4728
729.86,1,0.4736,2.9e-17,0.5,0.4736
730.03,1,0.4744,2.9049e-17,0.5,0.4744
730.2,1,0.4752,2.9098e-17,0.5,0.4752
730.37,1,0.476,2.9147e-17,0.5,0.476
730.55,1,0.4768,2.9196e-17,0.5,0.4768
730.72,1,0.4776,2.9245e-17,0.5,0.4776
730.89,1,0.4784,2.9294e-17,0.5,0.4784
731.06,1,0.4792,2.9343e-17,0.5,0.4792
731.23,1,0.48,2.9392e-17,0.5,0.48
731.4,1,0.4808,2.9441e-17,0.5,0.4808
731.57,1,0.4816,2.9489e-17,0.5,0.4816
731.73,1,0.4824,2.9538e-17,0.5,0.4824
731.9,1,0.4832,2.9587e-17,0.5,0.4832
732.07,1,0.484,2.9636e-17,0.5,0.484
732.24,1,0.4848,2.9685e-17,0.5,0.4848
732.4,1,0.4856,2.9734e-17,0.5,0.4856
732.57,1,0.4864,2.9783e-17,0.5,0.4864
732.74,1,0.4872,2.9832e-17,0.5,0.4872
732.91,1,0.488,2.9881e-17,0.5,0.488
733.08,1,0.4888,2.993e-17,0.5,0.4888
733.24,1,0.4896,2.9979e-17,0.5,0.4896
733.41,1,0.4904,3.0028e-17,0.5,0.4904
733.58,1,0.4912,3.0077e-17,0.5,0.4912
733.75,1,0.492,3.0126e-17,0.5,0.492
733.91,1,0.4928,3.0175e-17,0.5,0.4928
734.08,1,0.4936,3.0224e-17,0.5,0.4936
734.25,1,0.4944,3.0273e-17,0.5,0.4944
734.42,1,0.4952,3.0322e-17,0.5,0.4952
734.58,1,0.496,3.0371e-17,0.5,0.496
734.75,1,0.4968,3.042e-17,0.5,0.4968
734.92,1,0.4976,3.0469e-17,0.5,0.4976
735.09,1,0.4984,3.0518e-17,0.5,0.4984
735.26,1,0.4992,3.0567e-17,0.5,0.4992
735.42,1,0.5,3.0616e-17,0.5,0.5
735.59,1,0.5008,3.0665e-17,0.5,0.5008
735.76,1,0.5016,3.0714e-17,0.5,0.5016
735.93,1,0.5024,3.0763e-17,0.5,0.5024
736.09,1,0.5032,3.0812e-17,0.5,0.5032
736.26,1,0.504,3.0861e-17,0.5,0.504
736.43,1,0.5048,3.091e-17,0.5,0.5048
736.6,1,0.5056,3.0959e-17,0.5,0.5056
736.76,1,0.5064,3.1008e-17,0.5,0.5064
736.93,1,0.5072,3.1057e-17,0.5,0.5072
737.1,1,0.508,3.1106e-17,0.5,0.508
737.27,1,0.5088,3.1155e-17,0.5,0.5088
737.43,1,0.5096,3.1204e-17,0.5,0.5096
737.6,1,0.5104,3.1253e-17,0.5,0.5104
737.77,1,0.5112,3.1302e-17,0.5,0.5112
737.94,1,0.512,3.1351e-17,0.5,0.512
738.11,1,0.5128,3.14e-17,0.5,0.5128
738.27,1,0.5136,3.1449e-17,0.5,0.5136
738.44,1,0.5144,3.1498e-17,0.5,0.5144
738.61,1,0.5152,3.1547e-17,0.5,0.5152
738.78,1,0.516,3.1596e-17,0.5,0.516
738.94,1,0.5168,3.1645e-17,0.5,0.5168
739.11,1,0.5176,3.1694e-17,0.5,0.5176
739.28,1,0.5184,3.1743e-17,0.5,0.5184
739.45,1,0.5192,3.1792e-17,0.5,0.5192
739.61,1,0.52,3.1841e-17,0.5,0.52
739.78,1,0.5208,3.189e-17,0.5,0.5208
739.94,1,0.5216,3.1939e-17,0.5,0.5216
740.1,1,0.5224,3.1988e-17,0.5,0.5224
740.26,1,0.5232,3.2037e-17,0.5,0.5232
740.42,1,0.524,3.2086e-17,0.5,0.524
740.58,1,0.5248,3.2135e-17,0.5,0.5248
740.74,1,0.5256,3.2184e-17,0.5,0.5256
740.91,1,0.5264,3.2233e-17,0.5,0.5264
741.07,1,0.5272,3.2282e-17,0.5,0.5272
741.23,1,0.528,3.2331e-17,0.5,0.528
741.39,1,0.5288,3.238e-17,0.5,0.5288
741.55,1,0.5296,3.2429e-17,0.5,0.5296
741.71,1,0.5304,3.2478e-17,0.5,0.5304
741.87,1,0.5312,3.2527e-17,0.5,0.5312
742.04,1,0.532,3.2576e-17,0.5,0.532
742.2,1,0.5328,3.2625e-17,0.5,0.5328
742.36,1,0.5336,3.2674e-17,0.5,0.5336
742.52,1,0.5344,3.2723e-17,0.5,0.5344
742.68,1,0.5352,3.2772e-17,0.5,0.5352
742.84,1,0.536,3.2821e-17,0.5,0.536
743,1,0.5368,3.287e-17,0.5,0.5368
743.16,1,0.5376,3.2919e-17,0.5,0.5376
743.33,1,0.5384,3.2967e-17,0.5,0.5384
743.49,1,0.5392,3.3016e-17,0.5,0.5392
743.65,1,0.54,3.3065e-17,0.5,0.54
743.81,1,0.5408,3.3114e-17,0.5,0.5408
743.97,1,0.5416,3.3163e-17,0.5,0.5416
744.13,1,0.5424,3.3212e-17,0.5,0.5424
744.29,1,0.5432,3.3261e-17,0.5,0.5432
744.46,1,0.544,3.331e-17,0.5,0.544
744.62,1,0.5448,3.3359e-17,0.5,0.5448
744.78,1,0.5456,3.3408e-17,0.5,0.5456
744.94,1,0.5464,3.3457e-17,0.5,0.5464
745.1,1,0.5472,3.3506e-17,0.5,0.5472
745.26,1,0.548,3.3555e-17,0.5,0.548
745.42,1,0.5488,3.3604e-17,0.5,0.5488
745.59,1,0.5496,3.3653e-17,0.5,0.5496
745.75,1,0.5504,3.3702e-17,0.5,0.5504
745.91,1,0.5512,3.3751e-17,0.5,0.5512
746.07,1,0.552,3.38e-17,0.5,0.552
746.23,1,0.5528,3.3849e-17,0.5,0.5528
746.39,1,0.5536,3.3898e-17,0.5,0.5536
746.55,1,0.5544,3.3947e-17,0.5,0.5544
746.71,1,0.5552,3.3996e-17,0.5,0.5552
746.88,1,0.556,3.4045e-17,0.5,0.556
747.04,1,0.5568,3.4094e-17,0.5,0.5568
747.2,1,0.5576,3.4143e-17,0.5,0.5576
747.36,1,0.5584,3.4192e-17,0.5,0.5584
747.52,1,0.5592,3.4241e-17,0.5,0.5592
747.68,1,0.56,3.429e-17,0.5,0.56
747.84,1,0.5608,3.4339e-17,0.5,0.5608
747.99,1,0.5616,3.4388e-17,0.5,0.5616
748.14,1,0.5624,3.4437e-17,0.5,0.5624
748.29,1,0.5632,3.4486e-17,0.5,0.5632
748.45,1,0.564,3.4535e-17,0.5,0.564
748.6,1,0.5648,3.4584e-17,0.5,0.5648
748.75,1,0.5656,3.4633e-17,0.5,0.5656
748.9,1,0.5664,3.4682e-17,0.5,0.5664
749.06,1,0.5672,3.4731e-17,0.5,0.5672
749.21,1,0.568,3.478e-17,0.5,0.568
749.36,1,0.5688,3.4829e-17,0.5,0.5688
749.51,1,0.5696,3.4878e-17,0.5,0.5696
749.67,1,0.5704,3.4927e-17,0.5,0.5704
749.82,1,0.5712,3.4976e-17,0.5,0.5712
749.97,1,0.572,3.5025e-17,0.5,0.572
750.12,1,0.5728,3.5074e-17,0.5,0.5728
750.28,1,0.5736,3.5123e-17,0.5,0.5736
750.43,1,0.5744,3.5172e-17,0.5,0.5744
750.58,1,0.5752,3.5221e-17,0.5,0.5752
750.73,1,0.576,3.527e-17,0.5,0.576
750.89,1,0.5768,3.5319e-17,0.5,0.5768
751.04,1,0.5776,3.5368e-17,0.5,0.5776
751.19,1,0.5784,3.5417e-17,0.5,0.5784
751.34,1,0.5792,3.5466e-17,0.5,0.5792
751.5,1,0.58,3.5515e-17,0.5,0.58
751.65,1,0.5808,3.5564e-17,0.5,0.5808
751.8,1,0.5816,3.5613e-17,0.5,0.5816
751.95,1,0.5824,3.5662e-17,0.5,0.5824
752.11,1,0.5832,3.5711e-17,0.5,0.5832
752.26,1,0.584,3.576e-17,0.5,0.584
752.41,1,0.5848,3.5809e-17,0.5,0.5848
752.56,1,0.5856,3.5858e-17,0.5,0.5856
752.72,1,0.5864,3.5907e-17,0.5,0.5864
752.87,1,0.5872,3.5956e-17,0.5,0.5872
753.02,1,0.588,3.6005e-17,0.5,0.588
753.17,1,0.5888,3.6054e-17,0.5,0.5888
753.33,1,0.5896,3.6103e-17,0.5,0.5896
753.48,1,0.5904,3.6152e-17,0.5,0.5904
753.63,1,0.5912,3.6201e-17,0.5,0.5912
753.78,1,0.592,3.625e-17,0.5,0.592
753.94,1,0.5928,3.6299e-17,0.5,0.5928
754.09,1,0.5936,3.6348e-17,0.5,0.5936
754.24,1,0.5944,3.6397e-17,0.5,0.5944
754.39,1,0.5952,3.6445e-17,0.5,0.5952
754.55,1,0.596,3.6494e-17,0.5,0.596
754.7,1,0.5968,3.6543e-17,0.5,0.5968
754.85,1,0.5976,3.6592e-17,0.5,0.5976
755,1,0.5984,3.6641e-17,0.5,0.5984
755.16,1,0.5992,3.669e-17,0.5,0.5992
755.31,1,0.6,3.6739e-17,0.5,0.6
755.45,1,0.6008,3.6788e-17,0.5,0.6008
755.6,1,0.6016,3.6837e-17,0.5,0.6016
755.74,1,0.6024,3.6886e-17,0.5,0.6024
755.88,1,0.6032,3.6935e-17,0.5,0.6032
756.03,1,0.604,3.6984e-17,0.5,0.604
756.17,1,0.6048,3.7033e-17,0.5,0.6048
756.32,1,0.6056,3.7082e-17,0.5,0.6056
756.46,1,0.6064,3.7131e-17,0.5,0.6064
756.6,1,0.6072,3.718e-17,0.5,0.6072
756.75,1,0.608,3.7229e-17,0.5,0.608
756.89,1,0.6088,3.7278e-17,0.5,0.6088
757.04,1,0.6096,3.7327e-17,0.5,0.6096
757.18,1,0.6104,3.7376e-17,0.5,0.6104
757.32,1,0.6112,3.7425e-17,0.5,0.6112
757.47,1,0.612,3.7474e-17,0.5,0.612
757.61,1,0.6128,3.7523e-17,0.5,0.6128
757.75,1,0.6136,3.7572e-17,0.5,0.6136
757.9,1,0.6144,3.7621e-17,0.5,0.6144
758.04,1,0.6152,3.767e-17,0.5,0.6152
758.19,1,0.616,3.7719e-17,0.5,0.616
758.33,1,0.6168,3.7768e-17,0.5,0.6168
758.47,1,0.6176,3.7817e-17,0.5,0.6176
758.62,1,0.6184,3.7866e-17,0.5,0.6184
758.76,1,0.6192,3.7915e-17,0.5,0.6192
758.91,1,0.62,3.7964e-17,0.5,0.62
759.05,1,0.6208,3.8013e-17,0.5,0.6208
759.19,1,0.6216,3.8062e-17,0.5,0.6216
759.34,1,0.6224,3.8111e-17,0.5,0.6224
759.48,1,0.6232,3.816e-17,0.5,0.6232
759.63,1,0.624,3.8209e-17,0.5,0.624
759.77,1,0.6248,3.8258e-17,0.5,0.6248
759.91,1,0.6256,3.8307e-17,0.5,0.6256
760.06,1,0.6264,3.8356e-17,0.5,0.6264
760.2,1,0.6272,3.8405e-17,0.5,0.6272
760.35,1,0.628,3.8454e-17,0.5,0.628
760.49,1,0.6288,3.8503e-17,0.5,0.6288
760.63,1,0.6296,3.8552e-17,0.5,0.6296
760.78,1,0.6304,3.8601e-17,0.5,0.6304
760.92,1,0.6312,3.865e-17,0.5,0.6312
761.07,1,0.632,3.8699e-17,0.5,0.632
761.21,1,0.6328,3.8748e-17,0.5,0.6328
761.35,1,0.6336,3.8797e-17,0.5,0.6336
761.5,1,0.6344,3.8846e-17,0.5,0.6344
761.64,1,0.6352,3.8895e-17,0.5,0.6352
761.78,1,0.636,3.8944e-17,0.5,0.636
761.93,1,0.6368,3.8993e-17,0.5,0.6368
762.07,1,0.6376,3.9042e-17,0.5,0.6376
762.22,1,0.6384,3.9091e-17,0.5,0.6384
762.36,1,0.6392,3.914e-17,0.5,0.6392
762.5,1,0.64,3.9189e-17,0.5,0.64
762.64,1,0.6408,3.9238e-17,0.5,0.6408
762.77,1,0.6416,3.9287e-17,0.5,0.6416
762.91,1,0.6424,3.9336e-17,0.5,0.6424
763.04,1,0.6432,3.9385e-17,0.5,0.6432
763.18,1,0.644,3.9434e-17,0.5,0.644
763.31,1,0.6448,3.9483e-17,0.5,0.6448
763.44,1,0.6456,3.9532e-17,0.5,0.6456
763.58,1,0.6464,3.9581e-17,0.5,0.6464
763.71,1,0.6472,3.963e-17,0.5,0.6472
763.85,1,0.648,3.9679e-17,0.5,0.648
763.98,1,0.6488,3.9728e-17,0.5,0.6488
764.12,1,0.6496,3.9777e-17,0.5,0.6496
764.25,1,0.6504,3.9826e-17,0.5,0.6504
764.38,1,0.6512,3.9874e-17,0.5,0.6512
764.52,1,0.652,3.9923e-17,0.5,0.652
764.65,1,0.6528,3.9972e-17,0.5,0.6528
764.79,1,0.6536,4.0021e-17,0.5,0.6536
764.92,1,0.6544,4.007e-17,0.5,0.6544
765.06,1,0.6552,4.0119e-17,0.5,0.6552
765.19,1,0.656,4.0168e-17,0.5,0.656
765.32,1,0.6568,4.0217e-17,0.5,0.6568
765.46,1,0.6576,4.0266e-17,0.5,0.6576
765.59,1,0.6584,4.0315e-17,0.5,0.6584
765.73,1,0.6592,4.0364e-17,0.5,0.6592
765.86,1,0.66,4.0413e-17,0.5,0.66
766,1,0.6608,4.0462e-17,0.5,0.6608
766.13,1,0.6616,4.0511e-17,0.5,0.6616
766.26,1,0.6624,4.056e-17,0.5,0.6624
766.4,1,0.6632,4.0609e-17,0.5,0.6632
766.53,1,0.664,4.0658e-17,0.5,0.664
766.67,1,0.6648,4.0707e-17,0.5,0.6648
766.8,1,0.6656,4.0756e-17,0.5,0.6656
766.93,1,0.6664,4.0805e-17,0.5,0.6664
767.07,1,0.6672,4.0854e-17,0.5,0.6672
767.2,1,0.668,4.0903e-17,0.5,0.668
767.34,1,0.6688,4.0952e-17,0.5,0.6688
767.47,1,0.6696,4.1001e-17,0.5,0.6696
767.61,1,0.6704,4.105e-17,0.5,0.6704
767.74,1,0.6712,4.1099e-17,0.5,0.6712
767.87,1,0.672,4.1148e-17,0.5,0.672
768.01,1,0.6728,4.1197e-17,0.5,0.6728
768.14,1,0.6736,4.1246e-17,0.5,0.6736
768.28,1,0.6744,4.1295e-17,0.5,0.6744
768.41,1,0.6752,4.1344e-17,0.5,0.6752
768.55,1,0.676,4.1393e-17,0.5,0.676
768.68,1,0.6768,4.1442e-17,0.5,0.6768
768.81,1,0.6776,4.1491e-17,0.5,0.6776
768.95,1,0.6784,4.154e-17,0.5,0.6784
769.08,1,0.6792,4.1589e-17,0.5,0.6792
769.22,1,0.68,4.1638e-17,0.5,0.68
769.34,1,0.6808,4.1687e-17,0.5,0.6808
769.46,1,0.6816,4.1736e-17,0.5,0.6816
769.58,1,0.6824,4.1785e-17,0.5,0.6824
769.7,1,0.6832,4.1834e-17,0.5,0.6832
769.82,1,0.684,4.1883e-17,0.5,0.684
769.94,1,0.6848,4.1932e-17,0.5,0.6848
770.06,1,0.6856,4.1981e-17,0.5,0.6856
770.18,1,0.6864,4.203e-17,0.5,0.6864
770.3,1,0.6872,4.2079e-17,0.5,0.6872
770.42,1,0.688,4.2128e-17,0.5,0.688
770.54,1,0.6888,4.2177e-17,0.5,0.6888
770.66,1,0.6896,4.2226e-17,0.5,0.6896
770.78,1,0.6904,4.2275e-17,0.5,0.6904
770.9,1,0.6912,4.2324e-17,0.5,0.6912
771.02,1,0.692,4.2373e-17,0.5,0.692
771.14,1,0.6928,4.2422e-17,0.5,0.6928
771.26,1,0.6936,4.2471e-17,0.5,0.6936
771.38,1,0.6944,4.252e-17,0.5,0.6944
771.51,1,0.6952,4.2569e-17,0.5,0.6952
771.63,1,0.696,4.2618e-17,0.5,0.696
771.75,1,0.6968,4.2667e-17,0.5,0.6968
771.87,1,0.6976,4.2716e-17,0.5,0.6976
771.99,1,0.6984,4.2765e-17,0.5,0.6984
772.11,1,0.6992,4.2814e-17,0.5,0.6992
772.23,1,0.7,4.2863e-17,0.5,0.7
772.35,1,0.7008,4.2912e-17,0.5,0.7008
772.47,1,0.7016,4.2961e-17,0.5,0.7016
772.59,1,0.7024,4.301e-17,0.5,0.7024
772.71,1,0.7032,4.3059e-17,0.5,0.7032
772.83,1,0.704,4.3108e-17,0.5,0.704
772.95,1,0.7048,4.3157e-17,0.5,0.7048
773.07,1,0.7056,4.3206e-17,0.5,0.7056
773.19,1,0.7064,4.3255e-17,0.5,0.7064
773.31,1,0.7072,4.3304e-17,0.5,0.7072
773.43,1,0.708,4.3352e-17,0.5,0.708
773.55,1,0.7088,4.3401e-17,0.5,0.7088
773.67,1,0.7096,4.345e-17,0.5,0.7096
773.79,1,0.7104,4.3499e-17,0.5,0.7104
773.91,1,0.7112,4.3548e-17,0.5,0.7112
774.03,1,0.712,4.3597e-17,0.5,0.712
774.15,1,0.7128,4.3646e-17,0.5,0.7128
774.27,1,0.7136,4.3695e-17,0.5,0.7136
774.39,1,0.7144,4.3744e-17,0.5,0.7144
774.52,1,0.7152,4.3793e-17,0.5,0.7152
774.64,1,0.716,4.3842e-17,0.5,0.716
774.76,1,0.7168,4.3891e-17,0.5,0.7168
774.88,1,0.7176,4.394e-17,0.5,0.7176
775,1,0.7184,4.3989e-17,0.5,0.7184
775.12,1,0.7192,4.4038e-17,0.5,0.7192
775.24,1,0.72,4.4087e-17,0.5,0.72
775.34,1,0.7208,4.4136e-17,0.5,0.7208
775.45,1,0.7216,4.4185e-17,0.5,0.7216
775.55,1,0.7224,4.4234e-17,0.5,0.7224
775.66,1,0.7232,4.4283e-17,0.5,0.7232
775.76,1,0.724,4.4332e-17,0.5,0.724
775.86,1,0.7248,4.4381e-17,0.5,0.7248
775.97,1,0.7256,4.443e-17,0.5,0.7256
776.07,1,0.7264,4.4479e-17,0.5,0.7264
776.18,1,0.7272,4.4528e-17,0.5,0.7272
776.28,1,0.728,4.4577e-17,0.5,0.728
776.39,1,0.7288,4.4626e-17,0.5,0.7288
776.49,1,0.7296,4.4675e-17,0.5,0.7296
776.6,1,0.7304,4.4724e-17,0.5,0.7304
776.7,1,0.7312,4.4773e-17,0.5,0.7312
776.8,1,0.732,4.4822e-17,0.5,0.732
776.91,1,0.7328,4.4871e-17,0.5,0.7328
777.01,1,0.7336,4.492e-17,0.5,0.7336
777.12,1,0.7344,4.4969e-17,0.5,0.7344
777.22,1,0.7352,4.5018e-17,0.5,0.7352
777.33,1,0.736,4.5067e-17,0.5,0.736
777.43,1,0.7368,4.5116e-17,0.5,0.7368
777.54,1,0.7376,4.5165e-17,0.5,0.7376
777.64,1,0.7384,4.5214e-17,0.5,0.7384
777.74,1,0.7392,4.5263e-17,0.5,0.7392
777.85,1,0.74,4.5312e-17,0.5,0.74
777.95,1,0.7408,4.5361e-17,0.5,0.7408
778.06,1,0.7416,4.541e-17,0.5,0.7416
778.16,1,0.7424,4.5459e-17,0.5,0.7424
778.27,1,0.7432,4.5508e-17,0.5,0.7432
778.37,1,0.744,4.5557e-17,0.5,0.744
778.48,1,0.7448,4.5606e-17,0.5,0.7448
778.58,1,0.7456,4.5655e-17,0.5,0.7456
778.69,1,0.7464,4.5704e-17,0.5,0.7464
778.79,1,0.7472,4.5753e-17,0.5,0.7472
778.89,1,0.748,4.5802e-17,0.5,0.748
779,1,0.7488,4.5851e-17,0.5,0.7488
779.1,1,0.7496,4.59e-17,0.5,0.7496
779.21,1,0.7504,4.5949e-17,0.5,0.7504
779.31,1,0.7512,4.5998e-17,0.5,0.7512
779.42,1,0.752,4.6047e-17,0.5,0.752
779.52,1,0.7528,4.6096e-17,0.5,0.7528
779.63,1,0.7536,4.6145e-17,0.5,0.7536
779.73,1,0.7544,4.6194e-17,0.5,0.7544
779.83,1,0.7552,4.6243e-17,0.5,0.7552
779.94,1,0.756,4.6292e-17,0.5,0.756
780.04,1,0.7568,4.6341e-17,0.5,0.7568
780.15,1,0.7576,4.639e-17,0.5,0.7576
780.25,1,0.7584,4.6439e-17,0.5,0.7584
780.36,1,0.7592,4.6488e-17,0.5,0.7592
780.46,1,0.76,4.6537e-17,0.5,0.76
780.54,1,0.7608,4.6586e-17,0.5,0.7608
780.63,1,0.7616,4.6635e-17,0.5,0.7616
780.71,1,0.7624,4.6684e-17,0.5,0.7624
780.8,1,0.7632,4.6733e-17,0.5,0.7632
780.88,1,0.764,4.6782e-17,0.5,0.764
780.96,1,0.7648,4.683e-17,0.5,0.7648
781.05,1,0.7656,4.6879e-17,0.5,0.7656
781.13,1,0.7664,4.6928e-17,0.5,0.7664
781.21,1,0.7672,4.6977e-17,0.5,0.7672
781.3,1,0.768,4.7026e-17,0.5,0.768
781.38,1,0.7688,4.7075e-17,0.5,0.7688
781.46,1,0.7696,4.7124e-17,0.5,0.7696
781.55,1,0.7704,4.7173e-17,0.5,0.7704
781.63,1,0.7712,4.7222e-17,0.5,0.7712
781.72,1,0.772,4.7271e-17,0.5,0.772
781.8,1,0.7728,4.732e-17,0.5,0.7728
781.88,1,0.7736,4.7369e-17,0.5,0.7736
781.97,1,0.7744,4.7418e-17,0.5,0.7744
782.05,1,0.7752,4.7467e-17,0.5,0.7752
782.13,1,0.776,4.7516e-17,0.5,0.776
782.22,1,0.7768,4.7565e-17,0.5,0.7768
782.3,1,0.7776,4.7614e-17,0.5,0.7776
782.38,1,0.7784,4.7663e-17,0.5,0.7784
782.47,1,0.7792,4.7712e-17,0.5,0.7792
782.55,1,0.78,4.7761e-17,0.5,0.78
782.63,1,0.7808,4.781e-17,0.5,0.7808
782.72,1,0.7816,4.7859e-17,0.5,0.7816
782.8,1,0.7824,4.7908e-17,0.5,0.7824
782.89,1,0.7832,4.7957e-17,0.5,0.7832
782.97,1,0.784,4.8006e-17,0.5,0.784
783.05,1,0.7848,4.8055e-17,0.5,0.7848
783.14,1,0.7856,4.8104e-17,0.5,0.7856
783.22,1,0.7864,4.8153e-17,0.5,0.7864
783.3,1,0.7872,4.8202e-17,0.5,0.7872
783.39,1,0.788,4.8251e-17,0.5,0.788
783.47,1,0.7888,4.83e-17,0.5,0.7888
783.55,1,0.7896,4.8349e-17,0.5,0.7896
783.64,1,0.7904,4.8398e-17,0.5,0.7904
783.72,1,0.7912,4.8447e-17,0.5,0.7912
783.8,1,0.792,4.8496e-17,0.5,0.792
783.89,1,0.7928,4.8545e-17,0.5,0.7928
783.97,1,0.7936,4.8594e-17,0.5,0.7936
784.06,1,0.7944,4.8643e-17,0.5,0.7944
784.14,1,0.7952,4.8692e-17,0.5,0.7952
784.22,1,0.796,4.8741e-17,0.5,0.796
784.31,1,0.7968,4.879e-17,0.5,0.7968
784.39,1,0.7976,4.8839e-17,0.5,0.7976
784.47,1,0.7984,4.8888e-17,0.5,0.7984
784.56,1,0.7992,4.8937e-17,0.5,0.7992
784.64,1,0.8,4.8986e-17,0.5,0.8
